target,query_id,query,pmid,publication_year,journal,title,query_date_utc,truncated
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22367423,2012,QJM : monthly journal of the Association of Physicians,Encephalitis caused by flaviviruses.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22502614,2012,Analytica chimica acta,Development of an electrochemical membrane-based nanobiosensor for ultrasensitive detection of dengue virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22588939,2012,Nan fang yi ke da xue xue bao = Journal of Southern Medical University,[Preparation of a monoclonal antibody against fusion protein preM/EIII of WNV].,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22635006,2012,Nature medicine,Development of a new hydrogen peroxide–based vaccine platform.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22723463,2012,Science translational medicine,The structural basis for serotype-specific neutralization of dengue virus by a human antibody.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22863657,2012,Vaccine,Simplifying complex sequence information: a PCP-consensus protein binds antibodies against all four Dengue serotypes.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",22897050,2012,Journal of medical entomology,Importance of recrudescent avian infection in West Nile virus overwintering: incomplete antibody neutralization of virus allows infrequent vector infection.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23173701,2012,Virology journal,West Nile alternative open reading frame (N-NS4B/WARF4) is produced in infected West Nile Virus (WNV) cells and induces humoral response in WNV infected individuals.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23209363,2012,Biologics : targets & therapy,Limited cross-reactivity of mouse monoclonal antibodies against Dengue virus capsid protein among four serotypes.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23388724,2013,Journal of virology,JE-ADVAX vaccine protection against Japanese encephalitis virus mediated by memory B cells in the absence of CD8(+) T cells and pre-exposure neutralizing antibody.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23568288,2013,The American journal of tropical medicine and hygiene,"Seroprevalence of Powassan virus in New England deer, 1979-2010.",2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23591683,2013,Current opinion in neurology,Emerging viral infections.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23778608,2013,Journal of wildlife diseases,Prevalence of antibodies to alphaviruses and flaviviruses in free-ranging game animals and nonhuman primates in the greater Congo basin.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",23864620,2013,Journal of virology,An inactivated cell culture Japanese encephalitis vaccine (JE-ADVAX) formulated with delta inulin adjuvant provides robust heterologous protection against West Nile encephalitis via cross-protective memory B cells and neutralizing antibody.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24095027,2013,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,Development and evaluation of NS1 specific monoclonal antibody based antigen capture ELISA and its implications in clinical diagnosis of West Nile virus infection.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24109224,2013,Journal of virology,The Fc region of an antibody impacts the neutralization of West Nile viruses in different maturation states.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24184444,2014,Virus research,Fine mapping of a linear epitope on EDIII of Japanese encephalitis virus using a novel neutralizing monoclonal antibody.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24351795,2013,Viruses,Preclinical and clinical development of a YFV 17 D-based chimeric vaccine against West Nile virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24380682,2014,Vaccine,Matrix-M™ adjuvanted envelope protein vaccine protects against lethal lineage 1 and 2 West Nile virus infection in mice.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24503579,2014,PloS one,Vaccination of mice using the West Nile virus E-protein in a DNA prime-protein boost strategy stimulates cell-mediated immunity and protects mice against a lethal challenge.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24631788,2014,Virus research,Comprehensive mapping of a novel NS1 epitope conserved in flaviviruses within the Japanese encephalitis virus serocomplex.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24663075,2014,PloS one,A recombinant novirhabdovirus presenting at the surface the E Glycoprotein from West Nile Virus (WNV) is immunogenic and provides partial protection against lethal WNV challenge in BALB/c mice.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24675995,2014,PloS one,Generation and analysis of novel plant-derived antibody-based therapeutic molecules against West Nile virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24723377,2014,European journal of immunology,A novel T-cell receptor mimic defines dendritic cells that present an immunodominant West Nile virus epitope in mice.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24753667,2014,Annals of Indian Academy of Neurology,Acute flaccid paralysis due to West nile virus infection in adults: A paradigm shift entity.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24804264,2014,BioMed research international,A plant-produced antigen elicits potent immune responses against West Nile virus in mice.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24874193,2014,Virus research,Validation of a structural comparison of the antigenic characteristics of Usutu virus and West Nile virus envelope proteins.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24942584,2014,Journal of virology,The West Nile virus-like flavivirus Koutango is highly virulent in mice due to delayed viral clearance and the induction of a poor neutralizing antibody response.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24946852,2014,Virology journal,Identification of linear human B-cell epitopes of tick-borne encephalitis virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24975464,2014,Plant biotechnology journal,Structural and functional characterization of an anti-West Nile virus monoclonal antibody and its single-chain variant produced in glycoengineered plants.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",24985196,2014,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,"West Nile encephalitis outbreak in Kerala, India, 2011.",2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25022304,2014,Journal of infection in developing countries,Serological evidence of West Nile virus infection in the horse population of northern Serbia.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25253341,2014,Journal of virology,Variation of the specificity of the human antibody responses after tick-borne encephalitis virus infection and vaccination.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25427863,2014,BMC research notes,Delayed-onset flaccid paralysis related to west Nile virus reactivation following treatment with rituximab: a case report.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25479622,2014,Asian Pacific journal of tropical medicine,Immunogenic potential and protective efficacy of formalin inactivated circulating Indian strain of West Nile virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25499981,2014,Parasites & vectors,Role of enhanced vector transmission of a new West Nile virus strain in an outbreak of equine disease in Australia in 2011.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25514166,2014,Monoclonal antibodies in immunodiagnosis and immunotherapy,Generation and characterization of a monoclonal antibody against prM protein of West Nile virus.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25516480,2014,Veterinary research,Safety and immunogenicity of a delta inulin-adjuvanted inactivated Japanese encephalitis virus vaccine in pregnant mares and foals.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25535666,2015,American journal of veterinary research,West Nile virus-specific immunoglobulin isotype responses in vaccinated and infected horses.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25729260,2015,Journal of Korean medical science,The first reported case of West Nile encephalitis in Korea.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25744380,2015,Journal of virological methods,Monoclonal antibody against Saint Louis encephalitis prM viral protein.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25843170,2015,Journal of the American Mosquito Control Association,Methods for detection of West Nile virus antibodies in mosquito blood meals.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25886645,2015,PloS one,A preliminary randomized double blind placebo-controlled trial of intravenous immunoglobulin for Japanese encephalitis in Nepal.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",25889682,2015,Virology journal,The efficacy of inactivated West Nile vaccine (WN-VAX) in mice and monkeys.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26070890,2015,Journal of virological methods,Development and characterization of mouse monoclonal antibodies against monomeric dengue virus non-structural glycoprotein 1 (NS1).,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26085147,2015,Journal of virology,Biology of Zika Virus Infection in Human Skin Cells.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26178384,2015,Clinical and vaccine immunology : CVI,"Evaluation of Cross-Protection of a Lineage 1 West Nile Virus Inactivated Vaccine against Natural Infections from a Virulent Lineage 2 Strain in Horses, under Field Conditions.",2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26184326,2015,"Pathogens (Basel, Switzerland)",Experimental West Nile Virus Infection in Rabbits: An Alternative Model for Studying Induction of Disease and Virus Control.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26415755,2016,Virus research,Generation of a recombinant West Nile virus stably expressing the Gaussia luciferase for neutralization assay.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",26656306,2015,MMWR. Morbidity and mortality weekly report,"Concurrent Outbreaks of St. Louis Encephalitis Virus and West Nile Virus Disease - Arizona, 2015.",2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27188555,2016,"Methods in molecular biology (Clifton, N.J.)",ELISA and Neutralization Methods to Measure Anti-West Nile Virus Antibody Responses.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27254248,2016,MMWR. Morbidity and mortality weekly report,Interim Guidance for Interpretation of Zika Virus Antibody Test Results.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27342050,2016,Virology journal,Newcastle disease virus-vectored West Nile fever vaccine is immunogenic in mammals and poultry.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27637937,2016,Vaccine,MicroRNA reduction of neuronal West Nile virus replication attenuates and affords a protective immune response in mice.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27638121,2016,"Comparative immunology, microbiology and infectious diseases","Serological evidence of widespread West Nile virus and Japanese encephalitis virus infection in native domestic ducks (Anas platyrhynchos var domesticus) in Kuttanad region, Kerala, India.",2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27711176,2016,PloS one,Complete Protection against Influenza Virus H1N1 Strain A/PR/8/34 Challenge in Mice Immunized with Non-Adjuvanted Novirhabdovirus Vaccines.,2026-05-01T06:38:30Z,1
WNV_E,W3,"(""West Nile virus"" OR WNV) AND (""monoclonal antibody"" OR ""neutralizing antibody"")",27807228,2017,Journal of virology,TIM-1 Promotes Hepatitis C Virus Cell Attachment and Infection.,2026-05-01T06:38:30Z,1
