threshold,pathogen,best_combo,dms_f1,n_gt_positions
20,HIV-1,"E*rare + SWAN(w=20,k=2.0)",0.3254,100
20,HIV-1,"E*rare + SWAN(w=50,k=1.0)",0.3587,100
20,HIV-1,"E*rare + SWAN(w=50,k=1.5)",0.3598,100
20,HIV-1,"E*rare + SWAN(w=50,k=2.0)",0.3598,100
20,HIV-1,E*rare + MutClust-Orig(g=10),0.3676,100
20,HIV-1,P*E*rare + Wavelet(t=1.0),0.2486,100
20,HIV-1,P*E*rare + Wavelet(t=1.5),0.1711,100
20,HIV-1,P*E*rare + Wavelet(t=2.0),0.0333,100
20,HIV-1,P*E*rare + KDE(p=75),0.385,100
20,HIV-1,P*E*rare + KDE(p=80),0.4,100
20,HIV-1,P*E*rare + KDE(p=85),0.3214,100
20,HIV-1,P*E*rare + SlidingTest(p=0.01),0.3693,100
20,HIV-1,P*E*rare + SlidingTest(p=0.05),0.3541,100
20,HIV-1,P*E*rare + GradPeak(p=0.2),0.019,100
20,HIV-1,P*E*rare + GradPeak(p=0.5),0.0198,100
20,HIV-1,P*E*rare + LocalContrast(z=1.0),0.1486,100
20,HIV-1,P*E*rare + LocalContrast(z=1.5),0.0889,100
20,HIV-1,P*E*rare + LocalContrast(z=2.0),0.0342,100
20,HIV-1,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.1221,100
20,HIV-1,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.087,100
20,HIV-1,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.1261,100
20,HIV-1,P*E*rare + AdaptiveKnee,0.1353,100
20,HIV-1,P*E*rare + ScoreDBSCAN(ep=8),0.247,100
20,HIV-1,P*E*rare + ScoreDBSCAN(ep=15),0.3629,100
20,HIV-1,P*E*rare + Spectral(z=1.5),0.146,100
20,HIV-1,P*E*rare + Spectral(z=2.0),0.0833,100
20,HIV-1,P*E*rare + Ensemble(v>=2),0.1241,100
20,HIV-1,P*E*rare + Ensemble(v>=3),0.1111,100
20,HIV-1,P*E*rare + AdaptWin(s=90),0.3643,100
20,HIV-1,P*E*rare + AdaptWin(s=85),0.3463,100
20,HIV-1,P*E*rare + FreqThresh(p=80),0.2632,100
20,HIV-1,P*E*rare + FreqThresh(p=85),0.2143,100
20,HIV-1,P*E*rare + FreqThresh(p=90),0.1241,100
20,HIV-1,P*E*rare + FreqThresh(p=95),0.1138,100
20,HIV-1,"P*E*rare + SWAN(w=10,k=1.0)",0.3312,100
20,HIV-1,"P*E*rare + SWAN(w=10,k=1.5)",0.3355,100
20,HIV-1,"P*E*rare + SWAN(w=10,k=2.0)",0.3542,100
20,HIV-1,"P*E*rare + SWAN(w=20,k=1.0)",0.3407,100
20,HIV-1,"P*E*rare + SWAN(w=20,k=1.5)",0.3269,100
20,HIV-1,"P*E*rare + SWAN(w=20,k=2.0)",0.3366,100
20,HIV-1,"P*E*rare + SWAN(w=50,k=1.0)",0.3473,100
20,HIV-1,"P*E*rare + SWAN(w=50,k=1.5)",0.3505,100
20,HIV-1,"P*E*rare + SWAN(w=50,k=2.0)",0.3505,100
20,HIV-1,P*E*rare + MutClust-Orig(g=10),0.3728,100
20,HIV-1,minority_E + Wavelet(t=1.0),0.2472,100
20,HIV-1,minority_E + Wavelet(t=1.5),0.2446,100
20,HIV-1,minority_E + Wavelet(t=2.0),0.186,100
20,HIV-1,minority_E + KDE(p=75),0.2254,100
20,HIV-1,minority_E + KDE(p=80),0.2211,100
20,HIV-1,minority_E + KDE(p=85),0.2143,100
20,HIV-1,minority_E + SlidingTest(p=0.01),0.1939,100
20,HIV-1,minority_E + SlidingTest(p=0.05),0.2598,100
20,HIV-1,minority_E + GradPeak(p=0.2),0.0377,100
20,HIV-1,minority_E + LocalContrast(z=1.0),0.1889,100
20,HIV-1,minority_E + LocalContrast(z=1.5),0.1295,100
20,HIV-1,minority_E + LocalContrast(z=2.0),0.0708,100
20,HIV-1,"minority_E + CUSUM(d=0.3,h=3.0)",0.087,100
20,HIV-1,"minority_E + CUSUM(d=0.5,h=4.0)",0.0385,100
20,HIV-1,"minority_E + CUSUM(d=0.5,h=5.0)",0.0194,100
20,HIV-1,minority_E + AdaptiveKnee,0.3553,100
20,HIV-1,minority_E + ScoreDBSCAN(ep=8),0.3067,100
20,HIV-1,minority_E + ScoreDBSCAN(ep=15),0.3502,100
20,HIV-1,minority_E + Spectral(z=1.5),0.1014,100
20,HIV-1,minority_E + Spectral(z=2.0),0.0656,100
20,HIV-1,minority_E + Ensemble(v>=2),0.1517,100
20,HIV-1,minority_E + Ensemble(v>=3),0.1157,100
20,HIV-1,minority_E + AdaptWin(s=90),0.371,100
20,HIV-1,minority_E + AdaptWin(s=85),0.3711,100
20,HIV-1,minority_E + FreqThresh(p=80),0.1895,100
20,HIV-1,minority_E + FreqThresh(p=85),0.1905,100
20,HIV-1,minority_E + FreqThresh(p=90),0.1517,100
20,HIV-1,minority_E + FreqThresh(p=95),0.1138,100
20,HIV-1,"minority_E + SWAN(w=10,k=1.0)",0.329,100
20,HIV-1,"minority_E + SWAN(w=10,k=1.5)",0.2682,100
20,HIV-1,"minority_E + SWAN(w=10,k=2.0)",0.1891,100
20,HIV-1,"minority_E + SWAN(w=20,k=1.0)",0.3323,100
20,HIV-1,"minority_E + SWAN(w=20,k=1.5)",0.3194,100
20,HIV-1,"minority_E + SWAN(w=20,k=2.0)",0.2891,100
20,HIV-1,"minority_E + SWAN(w=50,k=1.0)",0.3293,100
20,HIV-1,"minority_E + SWAN(w=50,k=1.5)",0.3374,100
20,HIV-1,"minority_E + SWAN(w=50,k=2.0)",0.3438,100
20,HIV-1,minority_E + MutClust-Orig(g=10),0.3636,100
20,HIV-1,P*minority_E + Wavelet(t=1.0),0.2292,100
20,HIV-1,P*minority_E + Wavelet(t=1.5),0.2206,100
20,HIV-1,P*minority_E + Wavelet(t=2.0),0.1138,100
20,HIV-1,P*minority_E + KDE(p=75),0.2911,100
20,HIV-1,P*minority_E + KDE(p=80),0.2421,100
20,HIV-1,P*minority_E + KDE(p=85),0.1905,100
20,HIV-1,P*minority_E + SlidingTest(p=0.01),0.1951,100
20,HIV-1,P*minority_E + SlidingTest(p=0.05),0.3488,100
20,HIV-1,P*minority_E + GradPeak(p=0.2),0.0,100
20,HIV-1,P*minority_E + LocalContrast(z=1.0),0.1734,100
20,HIV-1,P*minority_E + LocalContrast(z=1.5),0.1037,100
20,HIV-1,P*minority_E + LocalContrast(z=2.0),0.0714,100
20,HIV-1,"P*minority_E + CUSUM(d=0.3,h=3.0)",0.082,100
20,HIV-1,"P*minority_E + CUSUM(d=0.5,h=4.0)",0.0192,100
20,HIV-1,"P*minority_E + CUSUM(d=0.5,h=5.0)",0.0194,100
20,HIV-1,P*minority_E + AdaptiveKnee,0.3689,100
20,HIV-1,P*minority_E + ScoreDBSCAN(ep=8),0.2591,100
20,HIV-1,P*minority_E + ScoreDBSCAN(ep=15),0.3471,100
20,HIV-1,P*minority_E + Spectral(z=1.5),0.1151,100
20,HIV-1,P*minority_E + Spectral(z=2.0),0.0488,100
20,HIV-1,P*minority_E + Ensemble(v>=2),0.1497,100
20,HIV-1,P*minority_E + Ensemble(v>=3),0.0377,100
20,HIV-1,P*minority_E + AdaptWin(s=90),0.3756,100
20,HIV-1,P*minority_E + AdaptWin(s=85),0.3747,100
20,HIV-1,P*minority_E + FreqThresh(p=80),0.2,100
20,HIV-1,P*minority_E + FreqThresh(p=85),0.1905,100
20,HIV-1,P*minority_E + FreqThresh(p=90),0.1379,100
20,HIV-1,P*minority_E + FreqThresh(p=95),0.0976,100
20,HIV-1,"P*minority_E + SWAN(w=10,k=1.0)",0.366,100
20,HIV-1,"P*minority_E + SWAN(w=10,k=1.5)",0.3285,100
20,HIV-1,"P*minority_E + SWAN(w=10,k=2.0)",0.2662,100
20,HIV-1,"P*minority_E + SWAN(w=20,k=1.0)",0.366,100
20,HIV-1,"P*minority_E + SWAN(w=20,k=1.5)",0.366,100
20,HIV-1,"P*minority_E + SWAN(w=20,k=2.0)",0.37,100
20,HIV-1,"P*minority_E + SWAN(w=50,k=1.0)",0.366,100
20,HIV-1,"P*minority_E + SWAN(w=50,k=1.5)",0.366,100
20,HIV-1,"P*minority_E + SWAN(w=50,k=2.0)",0.366,100
20,HIV-1,P*minority_E + MutClust-Orig(g=10),0.3636,100
20,HIV-1,P*E + Wavelet(t=1.0),0.2222,100
20,HIV-1,P*E + Wavelet(t=1.5),0.1618,100
20,HIV-1,P*E + Wavelet(t=2.0),0.0938,100
20,HIV-1,P*E + KDE(p=75),0.2723,100
20,HIV-1,P*E + KDE(p=80),0.2526,100
20,HIV-1,P*E + KDE(p=85),0.2619,100
20,HIV-1,P*E + SlidingTest(p=0.01),0.3668,100
20,HIV-1,P*E + SlidingTest(p=0.05),0.3627,100
20,HIV-1,P*E + GradPeak(p=0.2),0.0847,100
20,HIV-1,P*E + GradPeak(p=0.5),0.0189,100
20,HIV-1,P*E + LocalContrast(z=1.0),0.1472,100
20,HIV-1,P*E + LocalContrast(z=1.5),0.0611,100
20,HIV-1,P*E + LocalContrast(z=2.0),0.0354,100
20,HIV-1,"P*E + CUSUM(d=0.3,h=3.0)",0.1212,100
20,HIV-1,"P*E + CUSUM(d=0.5,h=4.0)",0.0727,100
20,HIV-1,"P*E + CUSUM(d=0.5,h=5.0)",0.0556,100
20,HIV-1,P*E + AdaptiveKnee,0.3595,100
20,HIV-1,P*E + ScoreDBSCAN(ep=8),0.3426,100
20,HIV-1,P*E + ScoreDBSCAN(ep=15),0.3661,100
20,HIV-1,P*E + Spectral(z=1.5),0.1481,100
20,HIV-1,P*E + Spectral(z=2.0),0.0667,100
20,HIV-1,P*E + Ensemble(v>=2),0.1655,100
20,HIV-1,P*E + AdaptWin(s=90),0.3529,100
20,HIV-1,P*E + AdaptWin(s=85),0.3762,100
20,HIV-1,P*E + FreqThresh(p=80),0.2316,100
20,HIV-1,P*E + FreqThresh(p=85),0.1786,100
20,HIV-1,P*E + FreqThresh(p=90),0.1655,100
20,HIV-1,P*E + FreqThresh(p=95),0.0976,100
20,HIV-1,"P*E + SWAN(w=10,k=1.0)",0.3556,100
20,HIV-1,"P*E + SWAN(w=10,k=1.5)",0.3627,100
20,HIV-1,"P*E + SWAN(w=10,k=2.0)",0.3455,100
20,HIV-1,"P*E + SWAN(w=20,k=1.0)",0.3556,100
20,HIV-1,"P*E + SWAN(w=20,k=1.5)",0.3556,100
20,HIV-1,"P*E + SWAN(w=20,k=2.0)",0.3556,100
20,HIV-1,"P*E + SWAN(w=50,k=1.0)",0.3596,100
20,HIV-1,"P*E + SWAN(w=50,k=1.5)",0.3596,100
20,HIV-1,"P*E + SWAN(w=50,k=2.0)",0.3596,100
20,HIV-1,P*E + MutClust-Orig(g=10),0.3636,100
20,HIV-1,H-score + Wavelet(t=1.0),0.2473,100
20,HIV-1,H-score + Wavelet(t=1.5),0.2264,100
20,HIV-1,H-score + Wavelet(t=2.0),0.1538,100
20,HIV-1,H-score + KDE(p=75),0.3192,100
20,HIV-1,H-score + KDE(p=80),0.3053,100
20,HIV-1,H-score + KDE(p=85),0.2857,100
20,HIV-1,H-score + SlidingTest(p=0.01),0.3621,100
20,HIV-1,H-score + SlidingTest(p=0.05),0.3582,100
20,HIV-1,H-score + GradPeak(p=0.2),0.0862,100
20,HIV-1,H-score + GradPeak(p=0.5),0.0566,100
20,HIV-1,H-score + LocalContrast(z=1.0),0.1576,100
20,HIV-1,H-score + LocalContrast(z=1.5),0.0488,100
20,HIV-1,H-score + LocalContrast(z=2.0),0.0367,100
20,HIV-1,"H-score + CUSUM(d=0.3,h=3.0)",0.1102,100
20,HIV-1,"H-score + CUSUM(d=0.5,h=4.0)",0.0377,100
20,HIV-1,"H-score + CUSUM(d=0.5,h=5.0)",0.019,100
20,HIV-1,H-score + AdaptiveKnee,0.3596,100
20,HIV-1,H-score + ScoreDBSCAN(ep=8),0.3678,100
20,HIV-1,H-score + ScoreDBSCAN(ep=15),0.3697,100
20,HIV-1,H-score + Spectral(z=1.5),0.0746,100
20,HIV-1,H-score + Spectral(z=2.0),0.05,100
20,HIV-1,H-score + Ensemble(v>=2),0.1655,100
20,HIV-1,H-score + AdaptWin(s=90),0.3643,100
20,HIV-1,H-score + AdaptWin(s=85),0.3643,100
20,HIV-1,H-score + FreqThresh(p=80),0.2316,100
20,HIV-1,H-score + FreqThresh(p=85),0.1786,100
20,HIV-1,H-score + FreqThresh(p=90),0.1655,100
20,HIV-1,H-score + FreqThresh(p=95),0.0976,100
20,HIV-1,"H-score + SWAN(w=10,k=1.0)",0.3578,100
20,HIV-1,"H-score + SWAN(w=10,k=1.5)",0.3538,100
20,HIV-1,"H-score + SWAN(w=10,k=2.0)",0.3127,100
20,HIV-1,"H-score + SWAN(w=20,k=1.0)",0.3632,100
20,HIV-1,"H-score + SWAN(w=20,k=1.5)",0.361,100
20,HIV-1,"H-score + SWAN(w=20,k=2.0)",0.3578,100
20,HIV-1,"H-score + SWAN(w=50,k=1.0)",0.3623,100
20,HIV-1,"H-score + SWAN(w=50,k=1.5)",0.3623,100
20,HIV-1,"H-score + SWAN(w=50,k=2.0)",0.3623,100
20,HIV-1,H-score + MutClust-Orig(g=10),0.3636,100
20,HIV-1,E_only + Wavelet(t=1.0),0.2568,100
20,HIV-1,E_only + Wavelet(t=1.5),0.2143,100
20,HIV-1,E_only + Wavelet(t=2.0),0.1654,100
20,HIV-1,E_only + KDE(p=75),0.2629,100
20,HIV-1,E_only + KDE(p=80),0.2526,100
20,HIV-1,E_only + KDE(p=85),0.2619,100
20,HIV-1,E_only + SlidingTest(p=0.01),0.3706,100
20,HIV-1,E_only + SlidingTest(p=0.05),0.3591,100
20,HIV-1,E_only + GradPeak(p=0.2),0.1062,100
20,HIV-1,E_only + GradPeak(p=0.5),0.0385,100
20,HIV-1,E_only + LocalContrast(z=1.0),0.1566,100
20,HIV-1,E_only + LocalContrast(z=1.5),0.1069,100
20,HIV-1,E_only + LocalContrast(z=2.0),0.0185,100
20,HIV-1,"E_only + CUSUM(d=0.3,h=3.0)",0.1212,100
20,HIV-1,"E_only + CUSUM(d=0.5,h=4.0)",0.0182,100
20,HIV-1,"E_only + CUSUM(d=0.5,h=5.0)",0.037,100
20,HIV-1,E_only + AdaptiveKnee,0.3659,100
20,HIV-1,E_only + ScoreDBSCAN(ep=8),0.3747,100
20,HIV-1,E_only + ScoreDBSCAN(ep=15),0.3705,100
20,HIV-1,E_only + Spectral(z=1.5),0.0615,100
20,HIV-1,E_only + Spectral(z=2.0),0.0667,100
20,HIV-1,E_only + Ensemble(v>=2),0.1379,100
20,HIV-1,E_only + AdaptWin(s=90),0.3762,100
20,HIV-1,E_only + AdaptWin(s=85),0.37,100
20,HIV-1,E_only + FreqThresh(p=80),0.2526,100
20,HIV-1,E_only + FreqThresh(p=85),0.2262,100
20,HIV-1,E_only + FreqThresh(p=90),0.1379,100
20,HIV-1,E_only + FreqThresh(p=95),0.0813,100
20,HIV-1,"E_only + SWAN(w=10,k=1.0)",0.3578,100
20,HIV-1,"E_only + SWAN(w=10,k=1.5)",0.3529,100
20,HIV-1,"E_only + SWAN(w=10,k=2.0)",0.3683,100
20,HIV-1,"E_only + SWAN(w=20,k=1.0)",0.361,100
20,HIV-1,"E_only + SWAN(w=20,k=1.5)",0.357,100
20,HIV-1,"E_only + SWAN(w=20,k=2.0)",0.3559,100
20,HIV-1,"E_only + SWAN(w=50,k=1.0)",0.361,100
20,HIV-1,"E_only + SWAN(w=50,k=1.5)",0.361,100
20,HIV-1,"E_only + SWAN(w=50,k=2.0)",0.361,100
20,HIV-1,E_only + MutClust-Orig(g=10),0.3636,100
20,HIV-1,P*E^2 + Wavelet(t=1.0),0.2449,100
20,HIV-1,P*E^2 + Wavelet(t=1.5),0.1353,100
20,HIV-1,P*E^2 + Wavelet(t=2.0),0.0484,100
20,HIV-1,P*E^2 + KDE(p=75),0.3005,100
20,HIV-1,P*E^2 + KDE(p=80),0.3053,100
20,HIV-1,P*E^2 + KDE(p=85),0.2381,100
20,HIV-1,P*E^2 + SlidingTest(p=0.01),0.383,100
20,HIV-1,P*E^2 + SlidingTest(p=0.05),0.366,100
20,HIV-1,P*E^2 + GradPeak(p=0.2),0.1769,100
20,HIV-1,P*E^2 + GradPeak(p=0.5),0.1395,100
20,HIV-1,P*E^2 + LocalContrast(z=1.0),0.1481,100
20,HIV-1,P*E^2 + LocalContrast(z=1.5),0.0611,100
20,HIV-1,P*E^2 + LocalContrast(z=2.0),0.0348,100
20,HIV-1,"P*E^2 + CUSUM(d=0.3,h=3.0)",0.1212,100
20,HIV-1,"P*E^2 + CUSUM(d=0.5,h=4.0)",0.0179,100
20,HIV-1,"P*E^2 + CUSUM(d=0.5,h=5.0)",0.0734,100
20,HIV-1,P*E^2 + AdaptiveKnee,0.3594,100
20,HIV-1,P*E^2 + ScoreDBSCAN(ep=8),0.2918,100
20,HIV-1,P*E^2 + ScoreDBSCAN(ep=15),0.3647,100
20,HIV-1,P*E^2 + Spectral(z=1.5),0.1374,100
20,HIV-1,P*E^2 + Spectral(z=2.0),0.0678,100
20,HIV-1,P*E^2 + Ensemble(v>=2),0.1655,100
20,HIV-1,P*E^2 + Ensemble(v>=3),0.0,100
20,HIV-1,P*E^2 + AdaptWin(s=90),0.3547,100
20,HIV-1,P*E^2 + AdaptWin(s=85),0.3529,100
20,HIV-1,P*E^2 + FreqThresh(p=80),0.2526,100
20,HIV-1,P*E^2 + FreqThresh(p=85),0.1905,100
20,HIV-1,P*E^2 + FreqThresh(p=90),0.1655,100
20,HIV-1,P*E^2 + FreqThresh(p=95),0.1138,100
20,HIV-1,"P*E^2 + SWAN(w=10,k=1.0)",0.3591,100
20,HIV-1,"P*E^2 + SWAN(w=10,k=1.5)",0.371,100
20,HIV-1,"P*E^2 + SWAN(w=10,k=2.0)",0.347,100
20,HIV-1,"P*E^2 + SWAN(w=20,k=1.0)",0.3582,100
20,HIV-1,"P*E^2 + SWAN(w=20,k=1.5)",0.3582,100
20,HIV-1,"P*E^2 + SWAN(w=20,k=2.0)",0.3622,100
20,HIV-1,"P*E^2 + SWAN(w=50,k=1.0)",0.3623,100
20,HIV-1,"P*E^2 + SWAN(w=50,k=1.5)",0.3623,100
20,HIV-1,"P*E^2 + SWAN(w=50,k=2.0)",0.3623,100
20,HIV-1,P*E^2 + MutClust-Orig(g=10),0.3636,100
20,HIV-1,rank(P*E) + Wavelet(t=1.0),0.225,100
20,HIV-1,rank(P*E) + Wavelet(t=1.5),0.0763,100
20,HIV-1,rank(P*E) + Wavelet(t=2.0),0.032,100
20,HIV-1,rank(P*E) + KDE(p=75),0.385,100
20,HIV-1,rank(P*E) + KDE(p=80),0.3895,100
20,HIV-1,rank(P*E) + KDE(p=85),0.2976,100
20,HIV-1,rank(P*E) + SlidingTest(p=0.01),0.3089,100
20,HIV-1,rank(P*E) + SlidingTest(p=0.05),0.363,100
20,HIV-1,rank(P*E) + GradPeak(p=0.2),0.0182,100
20,HIV-1,rank(P*E) + GradPeak(p=0.5),0.0,100
20,HIV-1,rank(P*E) + LocalContrast(z=1.0),0.1839,100
20,HIV-1,rank(P*E) + LocalContrast(z=1.5),0.0645,100
20,HIV-1,rank(P*E) + LocalContrast(z=2.0),0.0,100
20,HIV-1,"rank(P*E) + CUSUM(d=0.3,h=3.0)",0.124,100
20,HIV-1,"rank(P*E) + CUSUM(d=0.5,h=4.0)",0.0702,100
20,HIV-1,"rank(P*E) + CUSUM(d=0.5,h=5.0)",0.0536,100
20,HIV-1,rank(P*E) + AdaptiveKnee,0.3684,100
20,HIV-1,rank(P*E) + ScoreDBSCAN(ep=8),0.2271,100
20,HIV-1,rank(P*E) + ScoreDBSCAN(ep=15),0.3581,100
20,HIV-1,rank(P*E) + Spectral(z=1.5),0.2238,100
20,HIV-1,rank(P*E) + Spectral(z=2.0),0.1626,100
20,HIV-1,rank(P*E) + Ensemble(v>=2),0.1655,100
20,HIV-1,rank(P*E) + Ensemble(v>=3),0.1231,100
20,HIV-1,rank(P*E) + AdaptWin(s=90),0.2815,100
20,HIV-1,rank(P*E) + AdaptWin(s=85),0.3542,100
20,HIV-1,rank(P*E) + FreqThresh(p=80),0.2316,100
20,HIV-1,rank(P*E) + FreqThresh(p=85),0.1786,100
20,HIV-1,rank(P*E) + FreqThresh(p=90),0.1655,100
20,HIV-1,rank(P*E) + FreqThresh(p=95),0.0976,100
20,HIV-1,"rank(P*E) + SWAN(w=10,k=1.0)",0.3175,100
20,HIV-1,"rank(P*E) + SWAN(w=10,k=1.5)",0.3113,100
20,HIV-1,"rank(P*E) + SWAN(w=10,k=2.0)",0.3095,100
20,HIV-1,"rank(P*E) + SWAN(w=20,k=1.0)",0.3155,100
20,HIV-1,"rank(P*E) + SWAN(w=20,k=1.5)",0.3175,100
20,HIV-1,"rank(P*E) + SWAN(w=20,k=2.0)",0.3276,100
20,HIV-1,"rank(P*E) + SWAN(w=50,k=1.0)",0.3138,100
20,HIV-1,"rank(P*E) + SWAN(w=50,k=1.5)",0.3187,100
20,HIV-1,"rank(P*E) + SWAN(w=50,k=2.0)",0.3155,100
20,HIV-1,rank(P*E) + MutClust-Orig(g=10),0.3636,100
30,HIV-1,E*rare + Wavelet(t=1.0),0.2557,144
30,HIV-1,E*rare + Wavelet(t=1.5),0.1827,144
30,HIV-1,E*rare + Wavelet(t=2.0),0.0958,144
30,HIV-1,E*rare + KDE(p=75),0.4125,144
30,HIV-1,E*rare + KDE(p=80),0.4017,144
30,HIV-1,E*rare + KDE(p=85),0.3113,144
30,HIV-1,E*rare + SlidingTest(p=0.01),0.4479,144
30,HIV-1,E*rare + SlidingTest(p=0.05),0.4483,144
30,HIV-1,E*rare + GradPeak(p=0.2),0.0395,144
30,HIV-1,E*rare + GradPeak(p=0.5),0.0,144
30,HIV-1,E*rare + LocalContrast(z=1.0),0.2192,144
30,HIV-1,E*rare + LocalContrast(z=1.5),0.1341,144
30,HIV-1,E*rare + LocalContrast(z=2.0),0.0625,144
30,HIV-1,"E*rare + CUSUM(d=0.3,h=3.0)",0.1034,144
30,HIV-1,"E*rare + CUSUM(d=0.5,h=4.0)",0.0759,144
30,HIV-1,"E*rare + CUSUM(d=0.5,h=5.0)",0.0774,144
30,HIV-1,E*rare + AdaptiveKnee,0.2467,144
30,HIV-1,E*rare + ScoreDBSCAN(ep=8),0.3687,144
30,HIV-1,E*rare + ScoreDBSCAN(ep=15),0.4741,144
30,HIV-1,E*rare + Spectral(z=1.5),0.1788,144
30,HIV-1,E*rare + Spectral(z=2.0),0.1104,144
30,HIV-1,E*rare + Ensemble(v>=2),0.1905,144
30,HIV-1,E*rare + Ensemble(v>=3),0.125,144
30,HIV-1,E*rare + AdaptWin(s=90),0.4366,144
30,HIV-1,E*rare + AdaptWin(s=85),0.4462,144
30,HIV-1,E*rare + FreqThresh(p=80),0.2735,144
30,HIV-1,E*rare + FreqThresh(p=85),0.2453,144
30,HIV-1,E*rare + FreqThresh(p=90),0.1905,144
30,HIV-1,E*rare + FreqThresh(p=95),0.1317,144
30,HIV-1,"E*rare + SWAN(w=10,k=1.0)",0.4207,144
30,HIV-1,"E*rare + SWAN(w=10,k=1.5)",0.414,144
30,HIV-1,"E*rare + SWAN(w=10,k=2.0)",0.4039,144
30,HIV-1,"E*rare + SWAN(w=20,k=1.0)",0.4225,144
30,HIV-1,"E*rare + SWAN(w=20,k=1.5)",0.416,144
30,HIV-1,"E*rare + SWAN(w=20,k=2.0)",0.4071,144
30,HIV-1,"E*rare + SWAN(w=50,k=1.0)",0.445,144
30,HIV-1,"E*rare + SWAN(w=50,k=1.5)",0.4462,144
30,HIV-1,"E*rare + SWAN(w=50,k=2.0)",0.4462,144
30,HIV-1,E*rare + MutClust-Orig(g=10),0.4864,144
30,HIV-1,P*E*rare + Wavelet(t=1.0),0.2534,144
30,HIV-1,P*E*rare + Wavelet(t=1.5),0.1837,144
30,HIV-1,P*E*rare + Wavelet(t=2.0),0.061,144
30,HIV-1,P*E*rare + KDE(p=75),0.4125,144
30,HIV-1,P*E*rare + KDE(p=80),0.4103,144
30,HIV-1,P*E*rare + KDE(p=85),0.3113,144
30,HIV-1,P*E*rare + SlidingTest(p=0.01),0.4471,144
30,HIV-1,P*E*rare + SlidingTest(p=0.05),0.447,144
30,HIV-1,P*E*rare + GradPeak(p=0.2),0.0268,144
30,HIV-1,P*E*rare + GradPeak(p=0.5),0.0138,144
30,HIV-1,P*E*rare + LocalContrast(z=1.0),0.21,144
30,HIV-1,P*E*rare + LocalContrast(z=1.5),0.1117,144
30,HIV-1,P*E*rare + LocalContrast(z=2.0),0.0621,144
30,HIV-1,"P*E*rare + CUSUM(d=0.3,h=3.0)",0.1257,144
30,HIV-1,"P*E*rare + CUSUM(d=0.5,h=4.0)",0.0755,144
30,HIV-1,"P*E*rare + CUSUM(d=0.5,h=5.0)",0.0903,144
30,HIV-1,P*E*rare + AdaptiveKnee,0.1356,144
30,HIV-1,P*E*rare + ScoreDBSCAN(ep=8),0.3457,144
30,HIV-1,P*E*rare + ScoreDBSCAN(ep=15),0.461,144
30,HIV-1,P*E*rare + Spectral(z=1.5),0.1657,144
30,HIV-1,P*E*rare + Spectral(z=2.0),0.0976,144
30,HIV-1,P*E*rare + Ensemble(v>=2),0.1376,144
30,HIV-1,P*E*rare + Ensemble(v>=3),0.1176,144
30,HIV-1,P*E*rare + AdaptWin(s=90),0.4198,144
30,HIV-1,P*E*rare + AdaptWin(s=85),0.438,144
30,HIV-1,P*E*rare + FreqThresh(p=80),0.2821,144
30,HIV-1,P*E*rare + FreqThresh(p=85),0.2358,144
30,HIV-1,P*E*rare + FreqThresh(p=90),0.1376,144
30,HIV-1,P*E*rare + FreqThresh(p=95),0.1198,144
30,HIV-1,"P*E*rare + SWAN(w=10,k=1.0)",0.4148,144
30,HIV-1,"P*E*rare + SWAN(w=10,k=1.5)",0.4195,144
30,HIV-1,"P*E*rare + SWAN(w=10,k=2.0)",0.419,144
30,HIV-1,"P*E*rare + SWAN(w=20,k=1.0)",0.4211,144
30,HIV-1,"P*E*rare + SWAN(w=20,k=1.5)",0.4101,144
30,HIV-1,"P*E*rare + SWAN(w=20,k=2.0)",0.4207,144
30,HIV-1,"P*E*rare + SWAN(w=50,k=1.0)",0.4392,144
30,HIV-1,"P*E*rare + SWAN(w=50,k=1.5)",0.4427,144
30,HIV-1,"P*E*rare + SWAN(w=50,k=2.0)",0.4427,144
30,HIV-1,P*E*rare + MutClust-Orig(g=10),0.4973,144
30,HIV-1,minority_E + Wavelet(t=1.0),0.2703,144
30,HIV-1,minority_E + Wavelet(t=1.5),0.2186,144
30,HIV-1,minority_E + Wavelet(t=2.0),0.1618,144
30,HIV-1,minority_E + KDE(p=75),0.2646,144
30,HIV-1,minority_E + KDE(p=80),0.2479,144
30,HIV-1,minority_E + KDE(p=85),0.2358,144
30,HIV-1,minority_E + SlidingTest(p=0.01),0.1914,144
30,HIV-1,minority_E + SlidingTest(p=0.05),0.3289,144
30,HIV-1,minority_E + GradPeak(p=0.2),0.0533,144
30,HIV-1,minority_E + LocalContrast(z=1.0),0.2321,144
30,HIV-1,minority_E + LocalContrast(z=1.5),0.153,144
30,HIV-1,minority_E + LocalContrast(z=2.0),0.0764,144
30,HIV-1,"minority_E + CUSUM(d=0.3,h=3.0)",0.0881,144
30,HIV-1,"minority_E + CUSUM(d=0.5,h=4.0)",0.0405,144
30,HIV-1,"minority_E + CUSUM(d=0.5,h=5.0)",0.0272,144
30,HIV-1,minority_E + AdaptiveKnee,0.484,144
30,HIV-1,minority_E + ScoreDBSCAN(ep=8),0.381,144
30,HIV-1,minority_E + ScoreDBSCAN(ep=15),0.4633,144
