pathogen,scoring,detector,family,n_detected,n_escape,n_overlap,enrichment,p_value
HIV-1,entropy,LocalContrast(z=2.0),LocalContrast,17,45,2,1.1765,0.5220223569857422
HIV-1,entropy,"CUSUM(d=0.3,h=3.0)",CUSUM,26,45,7,2.6923,0.00950986813367731
HIV-1,entropy,"CUSUM(d=0.5,h=4.0)",CUSUM,10,45,3,3.0,0.06805324649103672
HIV-1,entropy,"CUSUM(d=0.5,h=5.0)",CUSUM,8,45,3,3.75,0.03664634541328881
HIV-1,entropy,AdaptiveKnee,AdaptiveKnee,297,45,42,1.4141,7.535812476253994e-06
HIV-1,entropy,ScoreDBSCAN(ep=8),ScoreDBSCAN,259,45,18,0.695,0.9960467860092996
HIV-1,entropy,ScoreDBSCAN(ep=15),ScoreDBSCAN,380,45,34,0.8947,0.9690988852726766
HIV-1,entropy,Spectral(z=1.5),Spectral,30,45,1,0.3333,0.9621244773826517
HIV-1,entropy,Spectral(z=2.0),Spectral,20,45,0,0.0,1.0
HIV-1,entropy,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,entropy,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,entropy,AdaptWin(s=90),AdaptWin,319,45,45,1.4107,7.069008498977096e-08
HIV-1,entropy,AdaptWin(s=85),AdaptWin,322,45,45,1.3975,1.1121102441974602e-07
HIV-1,entropy,FreqThresh(p=80),FreqThresh,89,45,27,3.0337,2.812307760243415e-10
HIV-1,entropy,FreqThresh(p=85),FreqThresh,67,45,21,3.1343,5.412908685450921e-08
HIV-1,entropy,FreqThresh(p=90),FreqThresh,45,45,16,3.5556,5.836500454860189e-07
HIV-1,entropy,FreqThresh(p=95),FreqThresh,23,45,10,4.3478,1.60755822348471e-05
HIV-1,entropy,"SWAN(w=10,k=1.0)",SWAN,292,45,43,1.4726,4.1071318198706264e-07
HIV-1,entropy,"SWAN(w=10,k=1.5)",SWAN,267,45,40,1.4981,5.799672578187582e-06
HIV-1,entropy,"SWAN(w=10,k=2.0)",SWAN,159,45,37,2.327,1.2938880659367072e-11
HIV-1,entropy,"SWAN(w=20,k=1.0)",SWAN,298,45,43,1.443,9.808753564250597e-07
HIV-1,entropy,"SWAN(w=20,k=1.5)",SWAN,294,45,43,1.4626,5.504210705147674e-07
HIV-1,entropy,"SWAN(w=20,k=2.0)",SWAN,257,45,43,1.6732,1.5482437949331418e-09
HIV-1,entropy,"SWAN(w=50,k=1.0)",SWAN,299,45,43,1.4381,1.1314744976958007e-06
HIV-1,entropy,"SWAN(w=50,k=1.5)",SWAN,299,45,43,1.4381,1.1314744976958007e-06
HIV-1,entropy,"SWAN(w=50,k=2.0)",SWAN,299,45,43,1.4381,1.1314744976958007e-06
HIV-1,entropy,MutClust-Orig(g=10),MutClust-Orig,445,45,45,1.0112,0.5890234831414152
HIV-1,rare_freq,Wavelet(t=1.0),Wavelet,57,45,4,0.7018,0.8523650185671711
HIV-1,rare_freq,Wavelet(t=1.5),Wavelet,34,45,0,0.0,1.0
HIV-1,rare_freq,Wavelet(t=2.0),Wavelet,30,45,0,0.0,1.0
HIV-1,rare_freq,KDE(p=75),KDE,113,45,27,2.3894,1.4790691580848227e-07
HIV-1,rare_freq,KDE(p=80),KDE,90,45,22,2.4444,3.666615852334827e-06
HIV-1,rare_freq,KDE(p=85),KDE,68,45,20,2.9412,4.7052177950525897e-07
HIV-1,rare_freq,SlidingTest(p=0.01),SlidingTest,44,45,13,2.9545,9.620118921118914e-05
HIV-1,rare_freq,SlidingTest(p=0.05),SlidingTest,98,45,28,2.8571,5.117539337112165e-10
HIV-1,rare_freq,GradPeak(p=0.2),GradPeak,0,45,0,0.0,1.0
HIV-1,rare_freq,GradPeak(p=0.5),GradPeak,0,45,0,0.0,1.0
HIV-1,rare_freq,LocalContrast(z=1.0),LocalContrast,75,45,6,0.8,0.7972805462811271
HIV-1,rare_freq,LocalContrast(z=1.5),LocalContrast,40,45,4,1.0,0.5855405709556029
HIV-1,rare_freq,LocalContrast(z=2.0),LocalContrast,14,45,2,1.4286,0.41710448379899906
HIV-1,rare_freq,"CUSUM(d=0.3,h=3.0)",CUSUM,15,45,3,2.0,0.18140430491540968
HIV-1,rare_freq,"CUSUM(d=0.5,h=4.0)",CUSUM,7,45,1,1.4286,0.5242021059349637
HIV-1,rare_freq,"CUSUM(d=0.5,h=5.0)",CUSUM,4,45,0,0.0,1.0
HIV-1,rare_freq,AdaptiveKnee,AdaptiveKnee,59,45,8,1.3559,0.22191153257446974
HIV-1,rare_freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,354,45,35,0.9887,0.6445675543658405
HIV-1,rare_freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,365,45,37,1.0137,0.5135175571096039
HIV-1,rare_freq,Spectral(z=1.5),Spectral,45,45,10,2.2222,0.00815358307927487
HIV-1,rare_freq,Spectral(z=2.0),Spectral,23,45,5,2.1739,0.06792372158035548
HIV-1,rare_freq,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,rare_freq,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,rare_freq,AdaptWin(s=90),AdaptWin,88,45,15,1.7045,0.015380258871178464
HIV-1,rare_freq,AdaptWin(s=85),AdaptWin,225,45,36,1.6,1.3588688231896474e-05
HIV-1,rare_freq,FreqThresh(p=80),FreqThresh,170,45,24,1.4118,0.018655894345336592
HIV-1,rare_freq,FreqThresh(p=85),FreqThresh,59,45,8,1.3559,0.22191153257446974
HIV-1,rare_freq,FreqThresh(p=90),FreqThresh,52,45,7,1.3462,0.25180533877982153
HIV-1,rare_freq,FreqThresh(p=95),FreqThresh,21,45,4,1.9048,0.14735213448713974
HIV-1,rare_freq,"SWAN(w=10,k=1.0)",SWAN,117,45,23,1.9658,0.0001235286318578414
HIV-1,rare_freq,"SWAN(w=10,k=1.5)",SWAN,85,45,21,2.4706,5.930031983130767e-06
HIV-1,rare_freq,"SWAN(w=10,k=2.0)",SWAN,74,45,21,2.8378,4.114859411714029e-07
HIV-1,rare_freq,"SWAN(w=20,k=1.0)",SWAN,126,45,24,1.9048,0.00013643833889626783
HIV-1,rare_freq,"SWAN(w=20,k=1.5)",SWAN,103,45,23,2.233,1.1194201914528342e-05
HIV-1,rare_freq,"SWAN(w=20,k=2.0)",SWAN,80,45,21,2.625,1.8891851855795025e-06
HIV-1,rare_freq,"SWAN(w=50,k=1.0)",SWAN,143,45,24,1.6783,0.0012957957128630585
HIV-1,rare_freq,"SWAN(w=50,k=1.5)",SWAN,113,45,24,2.1239,1.654752153389272e-05
HIV-1,rare_freq,"SWAN(w=50,k=2.0)",SWAN,107,45,24,2.243,5.442840963863873e-06
HIV-1,rare_freq,MutClust-Orig(g=10),MutClust-Orig,0,45,0,0.0,1.0
HIV-1,homoplasy,Wavelet(t=1.0),Wavelet,76,45,23,3.0263,1.7617576111660085e-08
HIV-1,homoplasy,Wavelet(t=1.5),Wavelet,57,45,11,1.9298,0.01659769531784573
HIV-1,homoplasy,Wavelet(t=2.0),Wavelet,28,45,0,0.0,1.0
HIV-1,homoplasy,KDE(p=75),KDE,113,45,0,0.0,1.0
HIV-1,homoplasy,KDE(p=80),KDE,90,45,0,0.0,1.0
HIV-1,homoplasy,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,homoplasy,SlidingTest(p=0.01),SlidingTest,138,45,38,2.7536,3.7711060294924175e-15
HIV-1,homoplasy,SlidingTest(p=0.05),SlidingTest,160,45,39,2.4375,1.1224901960828703e-13
HIV-1,homoplasy,GradPeak(p=0.2),GradPeak,1,45,1,10.0,0.1
HIV-1,homoplasy,GradPeak(p=0.5),GradPeak,1,45,1,10.0,0.1
HIV-1,homoplasy,LocalContrast(z=1.0),LocalContrast,55,45,4,0.7273,0.8307674793372772
HIV-1,homoplasy,LocalContrast(z=1.5),LocalContrast,27,45,3,1.1111,0.5202368504093636
HIV-1,homoplasy,LocalContrast(z=2.0),LocalContrast,15,45,1,0.6667,0.7994991796101372
HIV-1,homoplasy,"CUSUM(d=0.3,h=3.0)",CUSUM,36,45,9,2.5,0.005352641839404311
HIV-1,homoplasy,"CUSUM(d=0.5,h=4.0)",CUSUM,21,45,5,2.381,0.04788465845995229
HIV-1,homoplasy,"CUSUM(d=0.5,h=5.0)",CUSUM,18,45,4,2.2222,0.09403752697924374
HIV-1,homoplasy,AdaptiveKnee,AdaptiveKnee,111,45,30,2.7027,3.0632834980218276e-10
HIV-1,homoplasy,ScoreDBSCAN(ep=8),ScoreDBSCAN,328,45,27,0.8232,0.9847229486014947
HIV-1,homoplasy,ScoreDBSCAN(ep=15),ScoreDBSCAN,401,45,43,1.0723,0.10618599395566933
HIV-1,homoplasy,Spectral(z=1.5),Spectral,28,45,0,0.0,1.0
HIV-1,homoplasy,Spectral(z=2.0),Spectral,21,45,0,0.0,1.0
HIV-1,homoplasy,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,homoplasy,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,homoplasy,AdaptWin(s=90),AdaptWin,184,45,39,2.1196,3.2283453033236046e-11
HIV-1,homoplasy,AdaptWin(s=85),AdaptWin,205,45,40,1.9512,2.2187248358073574e-10
HIV-1,homoplasy,FreqThresh(p=80),FreqThresh,90,45,21,2.3333,1.6856351507798897e-05
HIV-1,homoplasy,FreqThresh(p=85),FreqThresh,69,45,11,1.5942,0.06359229227702874
HIV-1,homoplasy,FreqThresh(p=90),FreqThresh,46,45,7,1.5217,0.16078419709818942
HIV-1,homoplasy,FreqThresh(p=95),FreqThresh,24,45,4,1.6667,0.21003289207540476
HIV-1,homoplasy,"SWAN(w=10,k=1.0)",SWAN,185,45,39,2.1081,4.0022155284473466e-11
HIV-1,homoplasy,"SWAN(w=10,k=1.5)",SWAN,162,45,39,2.4074,1.8739124874170967e-13
HIV-1,homoplasy,"SWAN(w=10,k=2.0)",SWAN,152,45,39,2.5658,1.3273152315770335e-14
HIV-1,homoplasy,"SWAN(w=20,k=1.0)",SWAN,188,45,39,2.0745,7.556919650417374e-11
HIV-1,homoplasy,"SWAN(w=20,k=1.5)",SWAN,186,45,39,2.0968,4.9540828583614584e-11
HIV-1,homoplasy,"SWAN(w=20,k=2.0)",SWAN,181,45,39,2.1547,1.678793116624703e-11
HIV-1,homoplasy,"SWAN(w=50,k=1.0)",SWAN,190,45,39,2.0526,1.145991292540019e-10
HIV-1,homoplasy,"SWAN(w=50,k=1.5)",SWAN,190,45,39,2.0526,1.145991292540019e-10
HIV-1,homoplasy,"SWAN(w=50,k=2.0)",SWAN,190,45,39,2.0526,1.145991292540019e-10
HIV-1,homoplasy,MutClust-Orig(g=10),MutClust-Orig,446,45,45,1.009,0.6551233752645167
HIV-1,esm2_llr,Wavelet(t=1.0),Wavelet,77,45,2,0.2597,0.9984816827295402
HIV-1,esm2_llr,Wavelet(t=1.5),Wavelet,47,45,0,0.0,1.0
HIV-1,esm2_llr,Wavelet(t=2.0),Wavelet,13,45,0,0.0,1.0
HIV-1,esm2_llr,KDE(p=75),KDE,113,45,17,1.5044,0.03313271886424675
HIV-1,esm2_llr,KDE(p=80),KDE,90,45,1,0.1111,0.9999759651819771
HIV-1,esm2_llr,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,esm2_llr,SlidingTest(p=0.01),SlidingTest,1,45,0,0.0,1.0
HIV-1,esm2_llr,SlidingTest(p=0.05),SlidingTest,39,45,0,0.0,1.0
HIV-1,esm2_llr,GradPeak(p=0.2),GradPeak,29,45,2,0.6897,0.8107928577597363
HIV-1,esm2_llr,GradPeak(p=0.5),GradPeak,10,45,0,0.0,1.0
HIV-1,esm2_llr,LocalContrast(z=1.0),LocalContrast,55,45,5,0.9091,0.6698315549232685
HIV-1,esm2_llr,LocalContrast(z=1.5),LocalContrast,40,45,1,0.25,0.9879634025661542
HIV-1,esm2_llr,LocalContrast(z=2.0),LocalContrast,32,45,1,0.3125,0.9698145127452944
HIV-1,esm2_llr,"CUSUM(d=0.3,h=3.0)",CUSUM,13,45,0,0.0,1.0
HIV-1,esm2_llr,"CUSUM(d=0.5,h=4.0)",CUSUM,6,45,0,0.0,1.0
HIV-1,esm2_llr,"CUSUM(d=0.5,h=5.0)",CUSUM,2,45,0,0.0,1.0
HIV-1,esm2_llr,AdaptiveKnee,AdaptiveKnee,37,45,2,0.5405,0.9061309463757661
HIV-1,esm2_llr,ScoreDBSCAN(ep=8),ScoreDBSCAN,354,45,39,1.1017,0.11412542645574873
HIV-1,esm2_llr,ScoreDBSCAN(ep=15),ScoreDBSCAN,404,45,44,1.0891,0.040260935421671286
HIV-1,esm2_llr,Spectral(z=1.5),Spectral,26,45,0,0.0,1.0
HIV-1,esm2_llr,Spectral(z=2.0),Spectral,14,45,0,0.0,1.0
HIV-1,esm2_llr,Bayes(prior=0.1),Bayes,2,45,0,0.0,1.0
HIV-1,esm2_llr,Bayes(prior=0.15),Bayes,17,45,0,0.0,1.0
HIV-1,esm2_llr,AdaptWin(s=90),AdaptWin,76,45,5,0.6579,0.9090032931899675
HIV-1,esm2_llr,AdaptWin(s=85),AdaptWin,180,45,11,0.6111,0.9932592038535714
HIV-1,esm2_llr,FreqThresh(p=80),FreqThresh,90,45,9,1.0,0.565558250684392
HIV-1,esm2_llr,FreqThresh(p=85),FreqThresh,68,45,5,0.7353,0.8441938817001376
HIV-1,esm2_llr,FreqThresh(p=90),FreqThresh,45,45,3,0.6667,0.8549989747539943
HIV-1,esm2_llr,FreqThresh(p=95),FreqThresh,23,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=10,k=1.0)",SWAN,104,45,6,0.5769,0.9720686316250897
HIV-1,esm2_llr,"SWAN(w=10,k=1.5)",SWAN,49,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=10,k=2.0)",SWAN,24,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=20,k=1.0)",SWAN,102,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=20,k=1.5)",SWAN,70,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=20,k=2.0)",SWAN,52,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=50,k=1.0)",SWAN,98,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=50,k=1.5)",SWAN,90,45,0,0.0,1.0
HIV-1,esm2_llr,"SWAN(w=50,k=2.0)",SWAN,74,45,0,0.0,1.0
HIV-1,esm2_llr,MutClust-Orig(g=10),MutClust-Orig,450,45,45,1.0,1.0
HIV-1,plddt_inv,Wavelet(t=1.0),Wavelet,42,45,0,0.0,1.0
HIV-1,plddt_inv,Wavelet(t=1.5),Wavelet,37,45,0,0.0,1.0
HIV-1,plddt_inv,Wavelet(t=2.0),Wavelet,32,45,0,0.0,1.0
HIV-1,plddt_inv,KDE(p=75),KDE,113,45,40,3.5398,1.0378562097402282e-21
HIV-1,plddt_inv,KDE(p=80),KDE,90,45,31,3.4444,3.60276125616226e-14
HIV-1,plddt_inv,KDE(p=85),KDE,68,45,20,2.9412,4.7052177950525897e-07
HIV-1,plddt_inv,SlidingTest(p=0.01),SlidingTest,158,45,27,1.7089,0.0002915385257975214
HIV-1,plddt_inv,SlidingTest(p=0.05),SlidingTest,182,45,35,1.9231,9.149073492192009e-08
HIV-1,plddt_inv,GradPeak(p=0.2),GradPeak,39,45,7,1.7949,0.07996711015228658
HIV-1,plddt_inv,GradPeak(p=0.5),GradPeak,28,45,4,1.4286,0.3030823193671964
HIV-1,plddt_inv,LocalContrast(z=1.0),LocalContrast,58,45,9,1.5517,0.1062815891873782
HIV-1,plddt_inv,LocalContrast(z=1.5),LocalContrast,22,45,3,1.3636,0.3806351354789264
HIV-1,plddt_inv,LocalContrast(z=2.0),LocalContrast,5,45,1,2.0,0.41097651685858483
HIV-1,plddt_inv,"CUSUM(d=0.3,h=3.0)",CUSUM,32,45,5,1.5625,0.20525722052716933
HIV-1,plddt_inv,"CUSUM(d=0.5,h=4.0)",CUSUM,15,45,2,1.3333,0.4533660497810898
HIV-1,plddt_inv,"CUSUM(d=0.5,h=5.0)",CUSUM,11,45,2,1.8182,0.30262877204175936
HIV-1,plddt_inv,AdaptiveKnee,AdaptiveKnee,419,45,42,1.0024,0.6239078007577017
HIV-1,plddt_inv,ScoreDBSCAN(ep=8),ScoreDBSCAN,265,45,32,1.2075,0.05335620314567468
HIV-1,plddt_inv,ScoreDBSCAN(ep=15),ScoreDBSCAN,378,45,40,1.0582,0.23917214688015395
HIV-1,plddt_inv,Spectral(z=1.5),Spectral,34,45,2,0.5882,0.877141502926452
HIV-1,plddt_inv,Spectral(z=2.0),Spectral,16,45,1,0.625,0.8202406437883988
HIV-1,plddt_inv,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,plddt_inv,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,plddt_inv,AdaptWin(s=90),AdaptWin,282,45,40,1.4184,4.0905357243432884e-05
HIV-1,plddt_inv,AdaptWin(s=85),AdaptWin,375,45,40,1.0667,0.2027194537188729
HIV-1,plddt_inv,FreqThresh(p=80),FreqThresh,108,45,13,1.2037,0.26088451213247005
HIV-1,plddt_inv,FreqThresh(p=85),FreqThresh,108,45,13,1.2037,0.26088451213247005
HIV-1,plddt_inv,FreqThresh(p=90),FreqThresh,62,45,7,1.129,0.4284346267363507
HIV-1,plddt_inv,FreqThresh(p=95),FreqThresh,34,45,4,1.1765,0.4488756159768803
HIV-1,plddt_inv,"SWAN(w=10,k=1.0)",SWAN,232,45,40,1.7241,2.9568748222839874e-08
HIV-1,plddt_inv,"SWAN(w=10,k=1.5)",SWAN,224,45,40,1.7857,7.53874311015172e-09
HIV-1,plddt_inv,"SWAN(w=10,k=2.0)",SWAN,206,45,34,1.6505,1.954514081527248e-05
HIV-1,plddt_inv,"SWAN(w=20,k=1.0)",SWAN,221,45,40,1.81,4.438767305446185e-09
HIV-1,plddt_inv,"SWAN(w=20,k=1.5)",SWAN,221,45,40,1.81,4.438767305446185e-09
HIV-1,plddt_inv,"SWAN(w=20,k=2.0)",SWAN,220,45,40,1.8182,3.712348123029363e-09
HIV-1,plddt_inv,"SWAN(w=50,k=1.0)",SWAN,215,45,40,1.8605,1.4941183865874977e-09
HIV-1,plddt_inv,"SWAN(w=50,k=1.5)",SWAN,207,45,40,1.9324,3.280579868277236e-10
HIV-1,plddt_inv,"SWAN(w=50,k=2.0)",SWAN,205,45,40,1.9512,2.2187248358073574e-10
HIV-1,plddt_inv,MutClust-Orig(g=10),MutClust-Orig,449,45,45,1.0022,0.9
HIV-1,sasa,Wavelet(t=1.0),Wavelet,77,45,0,0.0,1.0
HIV-1,sasa,Wavelet(t=1.5),Wavelet,32,45,0,0.0,1.0
HIV-1,sasa,Wavelet(t=2.0),Wavelet,18,45,0,0.0,1.0
HIV-1,sasa,KDE(p=75),KDE,113,45,33,2.9204,6.776898907302799e-13
HIV-1,sasa,KDE(p=80),KDE,90,45,20,2.2222,7.003736567063007e-05
HIV-1,sasa,KDE(p=85),KDE,68,45,14,2.0588,0.0031990202716064542
HIV-1,sasa,SlidingTest(p=0.01),SlidingTest,78,45,0,0.0,1.0
HIV-1,sasa,SlidingTest(p=0.05),SlidingTest,111,45,0,0.0,1.0
HIV-1,sasa,GradPeak(p=0.2),GradPeak,14,45,2,1.4286,0.41710448379899906
HIV-1,sasa,GradPeak(p=0.5),GradPeak,5,45,0,0.0,1.0
HIV-1,sasa,LocalContrast(z=1.0),LocalContrast,76,45,8,1.0526,0.5016373056178458
HIV-1,sasa,LocalContrast(z=1.5),LocalContrast,33,45,4,1.2121,0.4247854228405271
HIV-1,sasa,LocalContrast(z=2.0),LocalContrast,7,45,1,1.4286,0.5242021059349637
HIV-1,sasa,"CUSUM(d=0.3,h=3.0)",CUSUM,22,45,2,0.9091,0.6678347682076679
HIV-1,sasa,"CUSUM(d=0.5,h=4.0)",CUSUM,10,45,0,0.0,1.0
HIV-1,sasa,"CUSUM(d=0.5,h=5.0)",CUSUM,7,45,0,0.0,1.0
HIV-1,sasa,AdaptiveKnee,AdaptiveKnee,63,45,5,0.7937,0.7880429805130988
HIV-1,sasa,ScoreDBSCAN(ep=8),ScoreDBSCAN,116,45,11,0.9483,0.6459713292798319
HIV-1,sasa,ScoreDBSCAN(ep=15),ScoreDBSCAN,347,45,38,1.0951,0.14659507730629864
HIV-1,sasa,Spectral(z=1.5),Spectral,41,45,12,2.9268,0.00021514858979238528
HIV-1,sasa,Spectral(z=2.0),Spectral,15,45,5,3.3333,0.011222571282511128
HIV-1,sasa,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,sasa,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,sasa,AdaptWin(s=90),AdaptWin,146,45,8,0.5479,0.9936301520969307
HIV-1,sasa,AdaptWin(s=85),AdaptWin,211,45,26,1.2322,0.08303576628767774
HIV-1,sasa,FreqThresh(p=80),FreqThresh,89,45,7,0.7865,0.8274015857498811
HIV-1,sasa,FreqThresh(p=85),FreqThresh,67,45,5,0.7463,0.8340031039046458
HIV-1,sasa,FreqThresh(p=90),FreqThresh,45,45,4,0.8889,0.6841051953627924
HIV-1,sasa,FreqThresh(p=95),FreqThresh,23,45,4,1.7391,0.18827401075406833
HIV-1,sasa,"SWAN(w=10,k=1.0)",SWAN,197,45,19,0.9645,0.6461696434626505
HIV-1,sasa,"SWAN(w=10,k=1.5)",SWAN,149,45,9,0.604,0.9865336393965235
HIV-1,sasa,"SWAN(w=10,k=2.0)",SWAN,114,45,0,0.0,1.0
HIV-1,sasa,"SWAN(w=20,k=1.0)",SWAN,191,45,16,0.8377,0.874326012971362
HIV-1,sasa,"SWAN(w=20,k=1.5)",SWAN,164,45,2,0.122,0.9999999890158602
HIV-1,sasa,"SWAN(w=20,k=2.0)",SWAN,148,45,2,0.1351,0.9999998671247028
HIV-1,sasa,"SWAN(w=50,k=1.0)",SWAN,208,45,23,1.1058,0.2954669401114401
HIV-1,sasa,"SWAN(w=50,k=1.5)",SWAN,208,45,23,1.1058,0.2954669401114401
HIV-1,sasa,"SWAN(w=50,k=2.0)",SWAN,191,45,23,1.2042,0.14003106776332408
HIV-1,sasa,MutClust-Orig(g=10),MutClust-Orig,441,45,45,1.0204,0.38394595696577277
HIV-1,grantham,Wavelet(t=1.0),Wavelet,77,45,0,0.0,1.0
HIV-1,grantham,Wavelet(t=1.5),Wavelet,44,45,0,0.0,1.0
HIV-1,grantham,Wavelet(t=2.0),Wavelet,33,45,0,0.0,1.0
HIV-1,grantham,KDE(p=75),KDE,113,45,0,0.0,1.0
HIV-1,grantham,KDE(p=80),KDE,90,45,0,0.0,1.0
HIV-1,grantham,KDE(p=85),KDE,68,45,0,0.0,1.0
HIV-1,grantham,SlidingTest(p=0.01),SlidingTest,15,45,0,0.0,1.0
HIV-1,grantham,SlidingTest(p=0.05),SlidingTest,54,45,0,0.0,1.0
HIV-1,grantham,GradPeak(p=0.2),GradPeak,111,45,11,0.991,0.5770616976011558
HIV-1,grantham,GradPeak(p=0.5),GradPeak,108,45,10,0.9259,0.6762892581893265
HIV-1,grantham,LocalContrast(z=1.0),LocalContrast,69,45,2,0.2899,0.996287529463116
HIV-1,grantham,LocalContrast(z=1.5),LocalContrast,34,45,2,0.5882,0.877141502926452
HIV-1,grantham,LocalContrast(z=2.0),LocalContrast,19,45,2,1.0526,0.5849188090738604
HIV-1,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,9,45,0,0.0,1.0
HIV-1,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,2,45,0,0.0,1.0
HIV-1,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,1,45,0,0.0,1.0
HIV-1,grantham,AdaptiveKnee,AdaptiveKnee,69,45,3,0.4348,0.9814647841197687
HIV-1,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,164,45,22,1.3415,0.049519828246479
HIV-1,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,364,45,43,1.1813,0.0034121522755050262
HIV-1,grantham,Spectral(z=1.5),Spectral,45,45,1,0.2222,0.9932898440963881
HIV-1,grantham,Spectral(z=2.0),Spectral,25,45,0,0.0,1.0
HIV-1,grantham,Bayes(prior=0.1),Bayes,0,45,0,0.0,1.0
HIV-1,grantham,Bayes(prior=0.15),Bayes,0,45,0,0.0,1.0
HIV-1,grantham,AdaptWin(s=90),AdaptWin,295,45,26,0.8814,0.9056793841065123
HIV-1,grantham,AdaptWin(s=85),AdaptWin,382,45,43,1.1257,0.020360889401422534
HIV-1,grantham,FreqThresh(p=80),FreqThresh,89,45,3,0.3371,0.9975136983242006
HIV-1,grantham,FreqThresh(p=85),FreqThresh,67,45,3,0.4478,0.9776482420511609
HIV-1,grantham,FreqThresh(p=90),FreqThresh,45,45,1,0.2222,0.9932898440963881
HIV-1,grantham,FreqThresh(p=95),FreqThresh,23,45,0,0.0,1.0
HIV-1,grantham,"SWAN(w=10,k=1.0)",SWAN,127,45,8,0.6299,0.9697870328455841
HIV-1,grantham,"SWAN(w=10,k=1.5)",SWAN,79,45,5,0.6329,0.9266284699895473
HIV-1,grantham,"SWAN(w=10,k=2.0)",SWAN,60,45,5,0.8333,0.7478746894389385
HIV-1,grantham,"SWAN(w=20,k=1.0)",SWAN,130,45,14,1.0769,0.4238033485407045
HIV-1,grantham,"SWAN(w=20,k=1.5)",SWAN,113,45,7,0.6195,0.9644102526220623
HIV-1,grantham,"SWAN(w=20,k=2.0)",SWAN,70,45,0,0.0,1.0
HIV-1,grantham,"SWAN(w=50,k=1.0)",SWAN,158,45,16,1.0127,0.5340625591179018
HIV-1,grantham,"SWAN(w=50,k=1.5)",SWAN,99,45,5,0.5051,0.9853264608863826
HIV-1,grantham,"SWAN(w=50,k=2.0)",SWAN,78,45,4,0.5128,0.9712075777547899
HIV-1,grantham,MutClust-Orig(g=10),MutClust-Orig,444,45,45,1.0135,0.5294593106889125
HIV-1,dnds_proxy,Wavelet(t=1.0),Wavelet,95,45,27,2.8421,1.6639488312466792e-09
HIV-1,dnds_proxy,Wavelet(t=1.5),Wavelet,32,45,23,7.1875,3.1602957833854608e-19
HIV-1,dnds_proxy,Wavelet(t=2.0),Wavelet,23,45,14,6.087,5.603086836874991e-10
HIV-1,dnds_proxy,KDE(p=75),KDE,113,45,13,1.1504,0.32495660363924306
HIV-1,dnds_proxy,KDE(p=80),KDE,90,45,10,1.1111,0.41037137019746106
HIV-1,dnds_proxy,KDE(p=85),KDE,68,45,5,0.7353,0.8441938817001376
HIV-1,dnds_proxy,SlidingTest(p=0.01),SlidingTest,92,45,32,3.4783,5.850239713772042e-15
HIV-1,dnds_proxy,SlidingTest(p=0.05),SlidingTest,186,45,34,1.828,1.0028077349552548e-06
HIV-1,dnds_proxy,GradPeak(p=0.2),GradPeak,37,45,3,0.8108,0.7416524276359582
HIV-1,dnds_proxy,GradPeak(p=0.5),GradPeak,16,45,3,1.875,0.20828787969523563
HIV-1,dnds_proxy,LocalContrast(z=1.0),LocalContrast,68,45,8,1.1765,0.365479244600398
HIV-1,dnds_proxy,LocalContrast(z=1.5),LocalContrast,43,45,6,1.3953,0.2496602149545707
HIV-1,dnds_proxy,LocalContrast(z=2.0),LocalContrast,18,45,3,1.6667,0.2644388944818309
HIV-1,dnds_proxy,"CUSUM(d=0.3,h=3.0)",CUSUM,20,45,6,3.0,0.00945459760549717
HIV-1,dnds_proxy,"CUSUM(d=0.5,h=4.0)",CUSUM,7,45,3,4.2857,0.024614317166675656
HIV-1,dnds_proxy,"CUSUM(d=0.5,h=5.0)",CUSUM,5,45,2,4.0,0.08047705624307752
