pathogen,scoring,detector,family,mcc_layer_a,mcc_layer_c,f1_layer_a,f1_layer_c,n_detected,n_gt_a,n_gt_c
RSV,freq_with_indel,LocalContrast(z=1.0),LocalContrast,-0.037679,-0.017972,0.024691,0.123457,61,20,101
RSV,freq_with_indel,LocalContrast(z=1.5),LocalContrast,-0.019284,-0.065647,0.032258,0.055944,42,20,101
RSV,freq_with_indel,LocalContrast(z=2.0),LocalContrast,-0.000803,-0.024393,0.041667,0.062016,28,20,101
RSV,freq_with_indel,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.035732,0.044724,0.0,0.084034,18,20,101
RSV,freq_with_indel,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.030225,0.080763,0.0,0.087719,13,20,101
RSV,freq_with_indel,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.025055,0.049867,0.0,0.054545,9,20,101
RSV,freq_with_indel,AdaptiveKnee,AdaptiveKnee,-0.044252,0.018842,0.022472,0.164706,69,20,101
RSV,freq_with_indel,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.030521,-0.004253,0.073501,0.304348,497,20,101
RSV,freq_with_indel,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.002371,0.02785,0.07024,0.311897,521,20,101
RSV,freq_with_indel,Spectral(z=1.5),Spectral,-0.062772,-0.008813,0.0,0.117647,52,20,101
RSV,freq_with_indel,Spectral(z=2.0),Spectral,-0.054403,0.011836,0.0,0.113475,40,20,101
RSV,freq_with_indel,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0,20,101
RSV,freq_with_indel,Bayes(prior=0.15),Bayes,-0.064752,0.029741,0.0,0.153846,55,20,101
RSV,freq_with_indel,AdaptWin(s=90),AdaptWin,-0.066053,0.023615,0.0,0.151899,57,20,101
RSV,freq_with_indel,AdaptWin(s=85),AdaptWin,0.0,0.0,0.070175,0.310292,550,20,101
RSV,freq_with_indel,FreqThresh(p=80),FreqThresh,-0.072846,0.032871,0.015385,0.218009,110,20,101
RSV,freq_with_indel,FreqThresh(p=85),FreqThresh,-0.054761,0.009946,0.019417,0.173913,83,20,101
RSV,freq_with_indel,FreqThresh(p=90),FreqThresh,-0.064752,0.029741,0.0,0.153846,55,20,101
RSV,freq_with_indel,FreqThresh(p=95),FreqThresh,-0.044991,0.018333,0.0,0.093023,28,20,101
RSV,freq_with_indel,"SWAN(w=10,k=1.0)",SWAN,-0.057283,0.033234,0.0,0.137931,44,20,101
RSV,freq_with_indel,"SWAN(w=10,k=1.5)",SWAN,-0.052922,0.037436,0.0,0.129496,38,20,101
RSV,freq_with_indel,"SWAN(w=10,k=2.0)",SWAN,-0.049078,0.03836,0.0,0.119403,33,20,101
RSV,freq_with_indel,"SWAN(w=20,k=1.0)",SWAN,-0.052922,0.037436,0.0,0.129496,38,20,101
RSV,freq_with_indel,"SWAN(w=20,k=1.5)",SWAN,-0.052922,0.037436,0.0,0.129496,38,20,101
RSV,freq_with_indel,"SWAN(w=20,k=2.0)",SWAN,-0.048282,0.062661,0.0,0.135338,32,20,101
RSV,freq_with_indel,"SWAN(w=50,k=1.0)",SWAN,-0.058687,0.0433,0.0,0.14966,46,20,101
RSV,freq_with_indel,"SWAN(w=50,k=1.5)",SWAN,-0.053666,0.051925,0.0,0.142857,39,20,101
RSV,freq_with_indel,"SWAN(w=50,k=2.0)",SWAN,-0.044991,0.06106,0.0,0.124031,28,20,101
RSV,freq_with_indel,MutClust-Orig(g=10),MutClust-Orig,-0.16738,0.001734,0.047619,0.304274,484,20,101
RSV,entropy_with_indel,Wavelet(t=1.0),Wavelet,-0.074183,0.086589,0.0,0.222222,70,20,101
RSV,entropy_with_indel,Wavelet(t=1.5),Wavelet,-0.049865,0.170741,0.0,0.222222,34,20,101
RSV,entropy_with_indel,Wavelet(t=2.0),Wavelet,-0.043271,0.159879,0.0,0.188976,26,20,101
RSV,entropy_with_indel,KDE(p=75),KDE,0.0444,-0.090355,0.088608,0.142259,138,20,101
RSV,entropy_with_indel,KDE(p=80),KDE,0.024282,-0.084526,0.076923,0.123223,110,20,101
RSV,entropy_with_indel,KDE(p=85),KDE,-0.027627,-0.068764,0.038835,0.108696,83,20,101
RSV,entropy_with_indel,SlidingTest(p=0.01),SlidingTest,-0.06861,0.161477,0.0,0.271605,61,20,101
RSV,entropy_with_indel,SlidingTest(p=0.05),SlidingTest,-0.076593,0.143268,0.0,0.274286,74,20,101
RSV,entropy_with_indel,GradPeak(p=0.2),GradPeak,-0.037736,-0.041962,0.0,0.033058,20,20,101
RSV,entropy_with_indel,GradPeak(p=0.5),GradPeak,-0.016627,0.01467,0.0,0.019048,4,20,101
RSV,entropy_with_indel,LocalContrast(z=1.0),LocalContrast,-0.040203,-0.025668,0.02381,0.121212,64,20,101
RSV,entropy_with_indel,LocalContrast(z=1.5),LocalContrast,-0.019284,-0.030284,0.032258,0.083916,42,20,101
RSV,entropy_with_indel,LocalContrast(z=2.0),LocalContrast,-0.003888,-0.031206,0.04,0.061069,30,20,101
RSV,entropy_with_indel,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.038704,0.052528,0.0,0.098361,21,20,101
RSV,entropy_with_indel,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.030225,0.080763,0.0,0.087719,13,20,101
RSV,entropy_with_indel,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.026435,0.076044,0.0,0.072072,10,20,101
RSV,entropy_with_indel,AdaptiveKnee,AdaptiveKnee,-0.053321,0.014913,0.019802,0.175824,81,20,101
RSV,entropy_with_indel,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.048887,0.037941,0.076768,0.3125,475,20,101
RSV,entropy_with_indel,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.015825,0.039551,0.071563,0.313725,511,20,101
RSV,entropy_with_indel,Spectral(z=1.5),Spectral,-0.066053,0.008208,0.0,0.139241,57,20,101
RSV,entropy_with_indel,Spectral(z=2.0),Spectral,-0.054403,-0.006247,0.0,0.099291,40,20,101
RSV,entropy_with_indel,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0,20,101
RSV,entropy_with_indel,Bayes(prior=0.15),Bayes,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,entropy_with_indel,AdaptWin(s=90),AdaptWin,-0.06861,0.02689,0.0,0.160494,61,20,101
RSV,entropy_with_indel,AdaptWin(s=85),AdaptWin,0.0,0.0,0.070175,0.310292,550,20,101
RSV,entropy_with_indel,FreqThresh(p=80),FreqThresh,-0.072846,0.021131,0.015385,0.208531,110,20,101
RSV,entropy_with_indel,FreqThresh(p=85),FreqThresh,-0.054761,0.009946,0.019417,0.173913,83,20,101
RSV,entropy_with_indel,FreqThresh(p=90),FreqThresh,-0.064752,0.029741,0.0,0.153846,55,20,101
RSV,entropy_with_indel,FreqThresh(p=95),FreqThresh,-0.044991,0.039697,0.0,0.108527,28,20,101
RSV,entropy_with_indel,"SWAN(w=10,k=1.0)",SWAN,-0.064752,0.014088,0.0,0.141026,55,20,101
RSV,entropy_with_indel,"SWAN(w=10,k=1.5)",SWAN,-0.05938,0.022997,0.0,0.135135,47,20,101
RSV,entropy_with_indel,"SWAN(w=10,k=2.0)",SWAN,-0.057283,0.033234,0.0,0.137931,44,20,101
RSV,entropy_with_indel,"SWAN(w=20,k=1.0)",SWAN,-0.060068,0.019724,0.0,0.134228,48,20,101
RSV,entropy_with_indel,"SWAN(w=20,k=1.5)",SWAN,-0.05938,0.022997,0.0,0.135135,47,20,101
RSV,entropy_with_indel,"SWAN(w=20,k=2.0)",SWAN,-0.055133,0.044176,0.0,0.140845,41,20,101
RSV,entropy_with_indel,"SWAN(w=50,k=1.0)",SWAN,-0.066053,0.023615,0.0,0.151899,57,20,101
RSV,entropy_with_indel,"SWAN(w=50,k=1.5)",SWAN,-0.05938,0.039795,0.0,0.148649,47,20,101
RSV,entropy_with_indel,"SWAN(w=50,k=2.0)",SWAN,-0.05141,0.045361,0.0,0.131387,36,20,101
RSV,entropy_with_indel,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.070175,0.310292,550,20,101
RSV,fubar,Wavelet(t=1.0),Wavelet,-0.074789,0.083495,0.0,0.22093,71,20,101
RSV,fubar,Wavelet(t=1.5),Wavelet,-0.058687,0.145074,0.0,0.231293,46,20,101
RSV,fubar,Wavelet(t=2.0),Wavelet,-0.047476,0.148789,0.0,0.19697,31,20,101
RSV,fubar,KDE(p=75),KDE,0.021996,-0.090355,0.075949,0.142259,138,20,101
RSV,fubar,KDE(p=80),KDE,-0.024282,-0.072786,0.046154,0.132701,110,20,101
RSV,fubar,KDE(p=85),KDE,-0.081895,-0.042528,0.0,0.130435,83,20,101
RSV,fubar,SlidingTest(p=0.01),SlidingTest,-0.052922,0.148534,0.0,0.215827,38,20,101
RSV,fubar,SlidingTest(p=0.05),SlidingTest,-0.05938,0.157378,0.0,0.243243,47,20,101
RSV,fubar,GradPeak(p=0.2),GradPeak,-0.014386,0.092389,0.0,0.038462,3,20,101
RSV,fubar,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,20,101
RSV,fubar,LocalContrast(z=1.0),LocalContrast,0.022894,0.023973,0.073171,0.159509,62,20,101
RSV,fubar,LocalContrast(z=1.5),LocalContrast,0.036818,0.023286,0.083333,0.143791,52,20,101
RSV,fubar,LocalContrast(z=2.0),LocalContrast,0.023676,0.01892,0.068966,0.115108,38,20,101
RSV,fubar,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.031395,0.072423,0.0,0.086957,14,20,101
RSV,fubar,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.025055,0.012854,0.0,0.036364,9,20,101
RSV,fubar,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.020401,0.040604,0.0,0.037383,6,20,101
RSV,fubar,AdaptiveKnee,AdaptiveKnee,0.050081,0.015609,0.09434,0.181818,86,20,101
RSV,fubar,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.03457,0.035521,0.061758,0.306773,401,20,101
RSV,fubar,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.068586,-0.010834,0.060241,0.300518,478,20,101
RSV,fubar,Spectral(z=1.5),Spectral,-0.05217,0.022598,0.0,0.115942,37,20,101
RSV,fubar,Spectral(z=2.0),Spectral,-0.043271,0.049243,0.0,0.110236,26,20,101
RSV,fubar,Bayes(prior=0.1),Bayes,-0.025055,0.086881,0.0,0.072727,9,20,101
RSV,fubar,Bayes(prior=0.15),Bayes,-0.015825,0.015335,0.033898,0.114286,39,20,101
RSV,fubar,AdaptWin(s=90),AdaptWin,0.020377,0.03291,0.071429,0.169697,64,20,101
RSV,fubar,AdaptWin(s=85),AdaptWin,0.031234,0.013065,0.081301,0.196078,103,20,101
RSV,fubar,FreqThresh(p=80),FreqThresh,0.048564,-0.025827,0.092308,0.170616,110,20,101
RSV,fubar,FreqThresh(p=85),FreqThresh,0.053774,0.023065,0.097087,0.184783,83,20,101
RSV,fubar,FreqThresh(p=90),FreqThresh,0.032376,0.061046,0.08,0.179487,55,20,101
RSV,fubar,FreqThresh(p=95),FreqThresh,-0.044991,-0.00303,0.0,0.077519,28,20,101
RSV,fubar,"SWAN(w=10,k=1.0)",SWAN,-0.013949,0.007315,0.045455,0.153846,68,20,101
RSV,fubar,"SWAN(w=10,k=1.5)",SWAN,-0.029575,0.023286,0.027778,0.143791,52,20,101
RSV,fubar,"SWAN(w=10,k=2.0)",SWAN,-0.05217,0.041344,0.0,0.130435,37,20,101
RSV,fubar,"SWAN(w=20,k=1.0)",SWAN,-0.043456,-0.006951,0.022727,0.142012,68,20,101
RSV,fubar,"SWAN(w=20,k=1.5)",SWAN,-0.054403,-0.006247,0.0,0.099291,40,20,101
RSV,fubar,"SWAN(w=20,k=2.0)",SWAN,-0.048282,0.022541,0.0,0.105263,32,20,101
RSV,fubar,"SWAN(w=50,k=1.0)",SWAN,-0.005665,-0.045462,0.05,0.099379,60,20,101
RSV,fubar,"SWAN(w=50,k=1.5)",SWAN,-0.004565,-0.043013,0.050633,0.1,59,20,101
RSV,fubar,"SWAN(w=50,k=2.0)",SWAN,-0.002318,-0.038013,0.051948,0.101266,57,20,101
RSV,fubar,MutClust-Orig(g=10),MutClust-Orig,0.055474,0.005554,0.078189,0.303351,466,20,101
RSV,fubar_pos_sel,Wavelet(t=1.0),Wavelet,-0.075994,0.049751,0.0,0.195402,73,20,101
RSV,fubar_pos_sel,Wavelet(t=1.5),Wavelet,-0.055133,0.079933,0.0,0.169014,41,20,101
RSV,fubar_pos_sel,Wavelet(t=2.0),Wavelet,-0.041494,0.105573,0.0,0.144,24,20,101
RSV,fubar_pos_sel,KDE(p=75),KDE,-0.112426,0.017961,0.0,0.225941,138,20,101
RSV,fubar_pos_sel,KDE(p=80),KDE,-0.097129,-0.014088,0.0,0.180095,110,20,101
RSV,fubar_pos_sel,KDE(p=85),KDE,-0.081895,0.023065,0.0,0.184783,83,20,101
RSV,fubar_pos_sel,SlidingTest(p=0.01),SlidingTest,-0.040582,0.112049,0.0,0.145161,23,20,101
RSV,fubar_pos_sel,SlidingTest(p=0.05),SlidingTest,-0.040582,0.112049,0.0,0.145161,23,20,101
RSV,fubar_pos_sel,GradPeak(p=0.2),GradPeak,-0.008291,0.089986,0.0,0.019608,1,20,101
RSV,fubar_pos_sel,GradPeak(p=0.5),GradPeak,-0.008291,0.089986,0.0,0.019608,1,20,101
RSV,fubar_pos_sel,LocalContrast(z=1.0),LocalContrast,-0.022056,0.029934,0.0,0.037037,7,20,101
RSV,fubar_pos_sel,LocalContrast(z=1.5),LocalContrast,-0.022056,0.029934,0.0,0.037037,7,20,101
RSV,fubar_pos_sel,LocalContrast(z=2.0),LocalContrast,-0.020401,-0.004603,0.0,0.018692,6,20,101
RSV,fubar_pos_sel,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,AdaptiveKnee,AdaptiveKnee,0.0,0.0,0.070175,0.310292,550,20,101
RSV,fubar_pos_sel,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.0,0.0,0.0,0.0,0,20,101
RSV,fubar_pos_sel,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.0,0.0,0.0,0.0,0,20,101
RSV,fubar_pos_sel,Spectral(z=1.5),Spectral,-0.023601,0.060046,0.0,0.055046,8,20,101
RSV,fubar_pos_sel,Spectral(z=2.0),Spectral,-0.023601,0.060046,0.0,0.055046,8,20,101
RSV,fubar_pos_sel,Bayes(prior=0.1),Bayes,-0.022056,0.029934,0.0,0.037037,7,20,101
RSV,fubar_pos_sel,Bayes(prior=0.15),Bayes,-0.025055,0.049867,0.0,0.054545,9,20,101
RSV,fubar_pos_sel,AdaptWin(s=90),AdaptWin,-0.008291,-0.020242,0.0,0.0,1,20,101
RSV,fubar_pos_sel,AdaptWin(s=85),AdaptWin,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,FreqThresh(p=80),FreqThresh,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,FreqThresh(p=85),FreqThresh,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_pos_sel,FreqThresh(p=90),FreqThresh,-0.008291,-0.020242,0.0,0.0,1,20,101
RSV,fubar_pos_sel,FreqThresh(p=95),FreqThresh,-0.008291,-0.020242,0.0,0.0,1,20,101
RSV,fubar_pos_sel,"SWAN(w=10,k=1.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=10,k=1.5)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=10,k=2.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=20,k=1.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=20,k=1.5)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=20,k=2.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=50,k=1.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=50,k=1.5)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,"SWAN(w=50,k=2.0)",SWAN,-0.016627,0.069936,0.0,0.038095,4,20,101
RSV,fubar_pos_sel,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0,20,101
RSV,fubar_bf,Wavelet(t=1.0),Wavelet,-0.067976,0.059977,0.0,0.186335,60,20,101
RSV,fubar_bf,Wavelet(t=1.5),Wavelet,-0.052922,0.092985,0.0,0.172662,38,20,101
RSV,fubar_bf,Wavelet(t=2.0),Wavelet,-0.044991,0.146512,0.0,0.186047,28,20,101
RSV,fubar_bf,KDE(p=75),KDE,-0.112426,0.017961,0.0,0.225941,138,20,101
RSV,fubar_bf,KDE(p=80),KDE,-0.097129,-0.014088,0.0,0.180095,110,20,101
RSV,fubar_bf,KDE(p=85),KDE,-0.081895,0.023065,0.0,0.184783,83,20,101
RSV,fubar_bf,SlidingTest(p=0.01),SlidingTest,-0.038704,0.126041,0.0,0.147541,21,20,101
RSV,fubar_bf,SlidingTest(p=0.05),SlidingTest,-0.038704,0.126041,0.0,0.147541,21,20,101
RSV,fubar_bf,GradPeak(p=0.2),GradPeak,0.108518,-0.00822,0.145455,0.088235,35,20,101
RSV,fubar_bf,GradPeak(p=0.5),GradPeak,0.018859,0.018331,0.052632,0.067227,18,20,101
RSV,fubar_bf,LocalContrast(z=1.0),LocalContrast,0.03095,0.011124,0.078947,0.140127,56,20,101
RSV,fubar_bf,LocalContrast(z=1.5),LocalContrast,0.046567,0.0433,0.090909,0.14966,46,20,101
RSV,fubar_bf,LocalContrast(z=2.0),LocalContrast,-0.009533,0.014748,0.037037,0.103704,34,20,101
RSV,fubar_bf,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_bf,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.008291,0.089986,0.0,0.019608,1,20,101
RSV,fubar_bf,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.008291,0.089986,0.0,0.019608,1,20,101
RSV,fubar_bf,AdaptiveKnee,AdaptiveKnee,-0.016627,0.01467,0.0,0.019048,4,20,101
RSV,fubar_bf,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.014386,-0.028632,0.070547,0.308642,547,20,101
RSV,fubar_bf,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.014386,-0.028632,0.070547,0.308642,547,20,101
RSV,fubar_bf,Spectral(z=1.5),Spectral,-0.020401,0.085811,0.0,0.056075,6,20,101
RSV,fubar_bf,Spectral(z=2.0),Spectral,-0.018606,0.103,0.0,0.056604,5,20,101
RSV,fubar_bf,Bayes(prior=0.1),Bayes,-0.011736,0.049362,0.0,0.019417,2,20,101
RSV,fubar_bf,Bayes(prior=0.15),Bayes,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,AdaptWin(s=90),AdaptWin,0.020377,0.03291,0.071429,0.169697,64,20,101
RSV,fubar_bf,AdaptWin(s=85),AdaptWin,0.03226,0.015333,0.081967,0.197044,102,20,101
RSV,fubar_bf,FreqThresh(p=80),FreqThresh,0.048564,-0.025827,0.092308,0.170616,110,20,101
RSV,fubar_bf,FreqThresh(p=85),FreqThresh,0.053774,0.023065,0.097087,0.184783,83,20,101
RSV,fubar_bf,FreqThresh(p=90),FreqThresh,0.032376,0.061046,0.08,0.179487,55,20,101
RSV,fubar_bf,FreqThresh(p=95),FreqThresh,-0.044991,-0.00303,0.0,0.077519,28,20,101
RSV,fubar_bf,"SWAN(w=10,k=1.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=10,k=1.5)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=10,k=2.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=20,k=1.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=20,k=1.5)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=20,k=2.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=50,k=1.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=50,k=1.5)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,"SWAN(w=50,k=2.0)",SWAN,-0.014386,0.028632,0.0,0.019231,3,20,101
RSV,fubar_bf,MutClust-Orig(g=10),MutClust-Orig,0.008291,0.020242,0.070299,0.310769,549,20,101
Dengue,freq,Wavelet(t=1.0),Wavelet,0.066262,0.063904,0.125,0.219512,88,24,76
Dengue,freq,Wavelet(t=1.5),Wavelet,0.031848,-0.111049,0.090909,0.016949,42,24,76
Dengue,freq,Wavelet(t=2.0),Wavelet,0.017838,-0.07348,0.052632,0.0,14,24,76
Dengue,freq,KDE(p=75),KDE,-0.04415,-0.118025,0.054422,0.100503,123,24,76
Dengue,freq,KDE(p=80),KDE,-0.018912,-0.11557,0.065574,0.08046,98,24,76
Dengue,freq,KDE(p=85),KDE,0.009916,-0.101985,0.081633,0.066667,74,24,76
Dengue,freq,SlidingTest(p=0.01),SlidingTest,0.081951,-0.142819,0.136986,0.0,49,24,76
Dengue,freq,SlidingTest(p=0.05),SlidingTest,0.153568,-0.129964,0.190476,0.050955,81,24,76
Dengue,freq,GradPeak(p=0.2),GradPeak,0.147576,0.005062,0.166667,0.045455,12,24,76
Dengue,freq,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0,24,76
Dengue,freq,LocalContrast(z=1.0),LocalContrast,0.016201,0.071387,0.090909,0.23913,108,24,76
Dengue,freq,LocalContrast(z=1.5),LocalContrast,-0.012608,0.063893,0.054795,0.176,49,24,76
Dengue,freq,LocalContrast(z=2.0),LocalContrast,0.052378,0.059952,0.093023,0.105263,19,24,76
Dengue,freq,"CUSUM(d=0.3,h=3.0)",CUSUM,0.096555,-0.0314,0.136364,0.041667,20,24,76
Dengue,freq,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.02732,0.043436,0.0,0.048193,7,24,76
Dengue,freq,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.020588,-0.03887,0.0,0.0,4,24,76
Dengue,freq,AdaptiveKnee,AdaptiveKnee,0.051025,0.039244,0.112245,0.241935,172,24,76
Dengue,freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.013358,0.034618,0.094545,0.256881,251,24,76
Dengue,freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.014124,0.030573,0.095238,0.262887,312,24,76
Dengue,freq,Spectral(z=1.5),Spectral,0.071116,0.029246,0.128205,0.153846,54,24,76
Dengue,freq,Spectral(z=2.0),Spectral,0.030648,0.024329,0.08,0.098039,26,24,76
Dengue,freq,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0,24,76
Dengue,freq,Bayes(prior=0.15),Bayes,-0.031043,0.025362,0.0,0.047059,9,24,76
Dengue,freq,AdaptWin(s=90),AdaptWin,0.040243,0.0906,0.106195,0.242424,89,24,76
Dengue,freq,AdaptWin(s=85),AdaptWin,0.039012,0.071387,0.106061,0.23913,108,24,76
Dengue,freq,FreqThresh(p=80),FreqThresh,0.057903,0.093829,0.118812,0.235294,77,24,76
Dengue,freq,FreqThresh(p=85),FreqThresh,0.06908,0.097679,0.126582,0.21374,55,24,76
Dengue,freq,FreqThresh(p=90),FreqThresh,0.06802,0.114846,0.123077,0.205128,41,24,76
Dengue,freq,FreqThresh(p=95),FreqThresh,0.101357,0.001549,0.139535,0.063158,19,24,76
Dengue,freq,"SWAN(w=10,k=1.0)",SWAN,0.038403,-0.021845,0.10596,0.17734,127,24,76
Dengue,freq,"SWAN(w=10,k=1.5)",SWAN,0.074207,-0.047107,0.130081,0.137143,99,24,76
Dengue,freq,"SWAN(w=10,k=2.0)",SWAN,0.064386,-0.036771,0.123711,0.120805,73,24,76
Dengue,freq,"SWAN(w=20,k=1.0)",SWAN,0.063152,0.032806,0.122137,0.20765,107,24,76
Dengue,freq,"SWAN(w=20,k=1.5)",SWAN,0.061832,-0.016154,0.121739,0.155689,91,24,76
Dengue,freq,"SWAN(w=20,k=2.0)",SWAN,0.09277,-0.130052,0.145833,0.040541,72,24,76
Dengue,freq,"SWAN(w=50,k=1.0)",SWAN,0.145757,-0.0474,0.183486,0.124224,85,24,76
Dengue,freq,"SWAN(w=50,k=1.5)",SWAN,0.147671,-0.045303,0.185185,0.125,84,24,76
Dengue,freq,"SWAN(w=50,k=2.0)",SWAN,0.111734,-0.043415,0.16,0.118421,76,24,76
Dengue,freq,MutClust-Orig(g=10),MutClust-Orig,0.036983,0.030132,0.101064,0.266355,352,24,76
Dengue,entropy,Wavelet(t=1.0),Wavelet,0.038873,0.08795,0.105263,0.240964,90,24,76
Dengue,entropy,Wavelet(t=1.5),Wavelet,-0.065801,0.107627,0.0,0.192982,38,24,76
Dengue,entropy,Wavelet(t=2.0),Wavelet,-0.029237,-0.055199,0.0,0.0,8,24,76
Dengue,entropy,KDE(p=75),KDE,0.108505,-0.131026,0.14966,0.090452,123,24,76
Dengue,entropy,KDE(p=80),KDE,-0.018912,-0.11557,0.065574,0.08046,98,24,76
Dengue,entropy,KDE(p=85),KDE,0.009916,-0.101985,0.081633,0.066667,74,24,76
Dengue,entropy,SlidingTest(p=0.01),SlidingTest,0.124288,-0.077686,0.173913,0.049587,45,24,76
Dengue,entropy,SlidingTest(p=0.05),SlidingTest,0.146186,-0.114128,0.1875,0.054054,72,24,76
Dengue,entropy,GradPeak(p=0.2),GradPeak,0.086877,-0.006067,0.137931,0.090909,34,24,76
Dengue,entropy,GradPeak(p=0.5),GradPeak,0.150336,0.001549,0.186047,0.063158,19,24,76
Dengue,entropy,LocalContrast(z=1.0),LocalContrast,0.019753,0.07851,0.093023,0.243094,105,24,76
Dengue,entropy,LocalContrast(z=1.5),LocalContrast,0.063294,0.066363,0.119403,0.168067,43,24,76
Dengue,entropy,LocalContrast(z=2.0),LocalContrast,0.01151,0.079884,0.05,0.108696,16,24,76
Dengue,entropy,"CUSUM(d=0.3,h=3.0)",CUSUM,0.045354,0.020678,0.088889,0.082474,21,24,76
Dengue,entropy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.023042,0.012593,0.0,0.024691,5,24,76
Dengue,entropy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.014528,0.060994,0.0,0.025641,2,24,76
Dengue,entropy,AdaptiveKnee,AdaptiveKnee,0.050875,0.035817,0.109804,0.254072,231,24,76
Dengue,entropy,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.007721,0.052935,0.090909,0.257353,196,24,76
Dengue,entropy,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.013648,0.052078,0.085526,0.269663,280,24,76
Dengue,entropy,Spectral(z=1.5),Spectral,0.11347,0.007517,0.164384,0.128,49,24,76
Dengue,entropy,Spectral(z=2.0),Spectral,0.0763,0.054379,0.122449,0.118812,25,24,76
