pathogen,fraction,n_sequences,repeat,score,detector,mcc
MERS,0.25,327,1,E*rare,Wavelet(t=1.5),0.0142
MERS,0.25,327,1,E*rare,FreqThresh(p=85),0.0463
MERS,0.25,327,1,E*rare,KDE(p=80),-0.0413
MERS,0.25,327,1,P*E*rare,Wavelet(t=1.5),-0.0109
MERS,0.25,327,1,P*E*rare,FreqThresh(p=85),0.0189
MERS,0.25,327,1,P*E*rare,"SWAN(w=10,k=1.5)",-0.0082
MERS,0.25,327,1,P*E*rare,KDE(p=80),-0.0413
MERS,0.25,327,1,P*E,Wavelet(t=1.5),-0.0343
MERS,0.25,327,1,P*E,FreqThresh(p=85),-0.0337
MERS,0.25,327,1,P*E,"SWAN(w=10,k=1.5)",-0.0082
MERS,0.25,327,1,P*E,KDE(p=80),-0.0413
MERS,0.25,327,1,H-score,Wavelet(t=1.5),-0.0279
MERS,0.25,327,1,H-score,FreqThresh(p=85),-0.0337
MERS,0.25,327,1,H-score,KDE(p=80),0.1422
MERS,0.25,327,1,E_only,Wavelet(t=1.5),-0.0353
MERS,0.25,327,1,E_only,FreqThresh(p=85),-0.0323
MERS,0.25,327,1,E_only,KDE(p=80),0.0734
MERS,0.25,327,2,E*rare,Wavelet(t=1.5),-0.0098
MERS,0.25,327,2,E*rare,FreqThresh(p=85),-0.0081
MERS,0.25,327,2,E*rare,"SWAN(w=10,k=1.5)",-0.0099
MERS,0.25,327,2,E*rare,KDE(p=80),-0.0413
MERS,0.25,327,2,P*E*rare,Wavelet(t=1.5),-0.0341
MERS,0.25,327,2,P*E*rare,FreqThresh(p=85),-0.0329
MERS,0.25,327,2,P*E*rare,"SWAN(w=10,k=1.5)",-0.0099
MERS,0.25,327,2,P*E*rare,KDE(p=80),-0.0413
MERS,0.25,327,2,P*E,Wavelet(t=1.5),-0.0378
MERS,0.25,327,2,P*E,FreqThresh(p=85),-0.0348
MERS,0.25,327,2,P*E,KDE(p=80),-0.0413
MERS,0.25,327,2,H-score,Wavelet(t=1.5),-0.0276
MERS,0.25,327,2,H-score,FreqThresh(p=85),-0.0348
MERS,0.25,327,2,H-score,KDE(p=80),0.0734
MERS,0.25,327,2,E_only,Wavelet(t=1.5),-0.0351
MERS,0.25,327,2,E_only,FreqThresh(p=85),-0.0112
MERS,0.25,327,2,E_only,KDE(p=80),0.0734
MERS,0.25,327,3,E*rare,Wavelet(t=1.5),-0.0357
MERS,0.25,327,3,E*rare,FreqThresh(p=85),-0.0326
MERS,0.25,327,3,E*rare,"SWAN(w=10,k=1.5)",-0.0099
MERS,0.25,327,3,E*rare,KDE(p=80),-0.0413
MERS,0.25,327,3,P*E*rare,Wavelet(t=1.5),-0.0353
MERS,0.25,327,3,P*E*rare,FreqThresh(p=85),-0.0345
MERS,0.25,327,3,P*E*rare,"SWAN(w=10,k=1.5)",-0.0125
MERS,0.25,327,3,P*E*rare,KDE(p=80),-0.0413
MERS,0.25,327,3,P*E,Wavelet(t=1.5),-0.0405
MERS,0.25,327,3,P*E,FreqThresh(p=85),-0.0339
MERS,0.25,327,3,P*E,KDE(p=80),-0.0413
MERS,0.25,327,3,H-score,Wavelet(t=1.5),-0.0293
MERS,0.25,327,3,H-score,FreqThresh(p=85),-0.0339
MERS,0.25,327,3,H-score,KDE(p=80),0.0275
MERS,0.25,327,3,E_only,Wavelet(t=1.5),-0.0363
MERS,0.25,327,3,E_only,FreqThresh(p=85),-0.0335
MERS,0.25,327,3,E_only,KDE(p=80),0.0275
MERS,0.25,327,4,E*rare,Wavelet(t=1.5),-0.0089
MERS,0.25,327,4,E*rare,FreqThresh(p=85),0.049
MERS,0.25,327,4,E*rare,"SWAN(w=10,k=1.5)",-0.0091
MERS,0.25,327,4,E*rare,KDE(p=80),0.0734
MERS,0.25,327,4,P*E*rare,Wavelet(t=1.5),0.0168
MERS,0.25,327,4,P*E*rare,FreqThresh(p=85),0.049
MERS,0.25,327,4,P*E*rare,"SWAN(w=10,k=1.5)",-0.0117
MERS,0.25,327,4,P*E*rare,KDE(p=80),0.0734
MERS,0.25,327,4,P*E,Wavelet(t=1.5),-0.0373
MERS,0.25,327,4,P*E,FreqThresh(p=85),-0.0366
MERS,0.25,327,4,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.25,327,4,P*E,KDE(p=80),-0.0413
MERS,0.25,327,4,H-score,Wavelet(t=1.5),-0.0296
MERS,0.25,327,4,H-score,FreqThresh(p=85),-0.0366
MERS,0.25,327,4,H-score,KDE(p=80),-0.0413
MERS,0.25,327,4,E_only,Wavelet(t=1.5),-0.0365
MERS,0.25,327,4,E_only,FreqThresh(p=85),-0.0086
MERS,0.25,327,4,E_only,KDE(p=80),-0.0413
MERS,0.5,655,0,E*rare,Wavelet(t=1.5),0.0392
MERS,0.5,655,0,E*rare,FreqThresh(p=85),-0.0095
MERS,0.5,655,0,E*rare,"SWAN(w=10,k=1.5)",-0.014
MERS,0.5,655,0,E*rare,KDE(p=80),-0.0413
MERS,0.5,655,0,P*E*rare,Wavelet(t=1.5),0.0124
MERS,0.5,655,0,P*E*rare,FreqThresh(p=85),-0.0336
MERS,0.5,655,0,P*E*rare,"SWAN(w=10,k=1.5)",-0.0112
MERS,0.5,655,0,P*E*rare,KDE(p=80),-0.0413
MERS,0.5,655,0,P*E,Wavelet(t=1.5),-0.0391
MERS,0.5,655,0,P*E,FreqThresh(p=85),-0.0349
MERS,0.5,655,0,P*E,KDE(p=80),-0.0413
MERS,0.5,655,0,H-score,Wavelet(t=1.5),-0.0302
MERS,0.5,655,0,H-score,FreqThresh(p=85),-0.0349
MERS,0.5,655,0,H-score,KDE(p=80),-0.0183
MERS,0.5,655,0,E_only,Wavelet(t=1.5),-0.0342
MERS,0.5,655,0,E_only,FreqThresh(p=85),-0.0339
MERS,0.5,655,0,E_only,KDE(p=80),0.0046
MERS,0.5,655,1,E*rare,Wavelet(t=1.5),0.015
MERS,0.5,655,1,E*rare,FreqThresh(p=85),-0.0076
MERS,0.5,655,1,E*rare,"SWAN(w=10,k=1.5)",-0.0173
MERS,0.5,655,1,E*rare,KDE(p=80),-0.0413
MERS,0.5,655,1,P*E*rare,Wavelet(t=1.5),0.0146
MERS,0.5,655,1,P*E*rare,FreqThresh(p=85),-0.0091
MERS,0.5,655,1,P*E*rare,"SWAN(w=10,k=1.5)",-0.0099
MERS,0.5,655,1,P*E*rare,KDE(p=80),-0.0413
MERS,0.5,655,1,P*E,Wavelet(t=1.5),-0.0378
MERS,0.5,655,1,P*E,FreqThresh(p=85),-0.0346
MERS,0.5,655,1,P*E,"SWAN(w=10,k=1.5)",-0.0072
MERS,0.5,655,1,P*E,KDE(p=80),-0.0413
MERS,0.5,655,1,H-score,Wavelet(t=1.5),-0.0288
MERS,0.5,655,1,H-score,FreqThresh(p=85),-0.0346
MERS,0.5,655,1,H-score,KDE(p=80),0.0734
MERS,0.5,655,1,E_only,Wavelet(t=1.5),-0.0361
MERS,0.5,655,1,E_only,FreqThresh(p=85),-0.0339
MERS,0.5,655,1,E_only,KDE(p=80),0.0504
MERS,0.5,655,2,E*rare,Wavelet(t=1.5),0.0502
MERS,0.5,655,2,E*rare,FreqThresh(p=85),-0.0101
MERS,0.5,655,2,E*rare,"SWAN(w=10,k=1.5)",-0.0128
MERS,0.5,655,2,E*rare,KDE(p=80),-0.0413
MERS,0.5,655,2,P*E*rare,Wavelet(t=1.5),0.013
MERS,0.5,655,2,P*E*rare,FreqThresh(p=85),-0.0348
MERS,0.5,655,2,P*E*rare,"SWAN(w=10,k=1.5)",-0.0105
MERS,0.5,655,2,P*E*rare,KDE(p=80),-0.0413
MERS,0.5,655,2,P*E,Wavelet(t=1.5),-0.037
MERS,0.5,655,2,P*E,FreqThresh(p=85),-0.0352
MERS,0.5,655,2,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.5,655,2,P*E,KDE(p=80),-0.0413
MERS,0.5,655,2,H-score,Wavelet(t=1.5),-0.0303
MERS,0.5,655,2,H-score,FreqThresh(p=85),-0.0352
MERS,0.5,655,2,H-score,KDE(p=80),0.0734
MERS,0.5,655,2,E_only,Wavelet(t=1.5),-0.0347
MERS,0.5,655,2,E_only,FreqThresh(p=85),-0.035
MERS,0.5,655,2,E_only,KDE(p=80),0.0734
MERS,0.5,655,3,E*rare,Wavelet(t=1.5),-0.035
MERS,0.5,655,3,E*rare,FreqThresh(p=85),-0.0316
MERS,0.5,655,3,E*rare,"SWAN(w=10,k=1.5)",-0.0145
MERS,0.5,655,3,E*rare,KDE(p=80),-0.0413
MERS,0.5,655,3,P*E*rare,Wavelet(t=1.5),-0.0091
MERS,0.5,655,3,P*E*rare,FreqThresh(p=85),-0.0331
MERS,0.5,655,3,P*E*rare,"SWAN(w=10,k=1.5)",-0.0091
MERS,0.5,655,3,P*E*rare,KDE(p=80),-0.0413
MERS,0.5,655,3,P*E,Wavelet(t=1.5),-0.0351
MERS,0.5,655,3,P*E,FreqThresh(p=85),-0.0362
MERS,0.5,655,3,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.5,655,3,P*E,KDE(p=80),-0.0413
MERS,0.5,655,3,H-score,Wavelet(t=1.5),-0.0316
MERS,0.5,655,3,H-score,FreqThresh(p=85),-0.0362
MERS,0.5,655,3,H-score,KDE(p=80),0.0734
MERS,0.5,655,3,E_only,Wavelet(t=1.5),-0.037
MERS,0.5,655,3,E_only,FreqThresh(p=85),-0.0341
MERS,0.5,655,3,E_only,KDE(p=80),0.0734
MERS,0.5,655,4,E*rare,Wavelet(t=1.5),0.0219
MERS,0.5,655,4,E*rare,FreqThresh(p=85),-0.0053
MERS,0.5,655,4,E*rare,"SWAN(w=10,k=1.5)",-0.013
MERS,0.5,655,4,E*rare,KDE(p=80),-0.0413
MERS,0.5,655,4,P*E*rare,Wavelet(t=1.5),0.0115
MERS,0.5,655,4,P*E*rare,FreqThresh(p=85),-0.0339
MERS,0.5,655,4,P*E*rare,"SWAN(w=10,k=1.5)",-0.0091
MERS,0.5,655,4,P*E*rare,KDE(p=80),-0.0413
MERS,0.5,655,4,P*E,Wavelet(t=1.5),-0.0371
MERS,0.5,655,4,P*E,FreqThresh(p=85),-0.0337
MERS,0.5,655,4,P*E,KDE(p=80),-0.0413
MERS,0.5,655,4,H-score,Wavelet(t=1.5),-0.0291
MERS,0.5,655,4,H-score,FreqThresh(p=85),-0.0337
MERS,0.5,655,4,H-score,KDE(p=80),-0.0413
MERS,0.5,655,4,E_only,Wavelet(t=1.5),-0.0346
MERS,0.5,655,4,E_only,FreqThresh(p=85),-0.0312
MERS,0.5,655,4,E_only,KDE(p=80),0.0734
MERS,0.75,983,0,E*rare,Wavelet(t=1.5),0.0196
MERS,0.75,983,0,E*rare,FreqThresh(p=85),-0.0068
MERS,0.75,983,0,E*rare,"SWAN(w=10,k=1.5)",-0.0165
MERS,0.75,983,0,E*rare,KDE(p=80),-0.0413
MERS,0.75,983,0,P*E*rare,Wavelet(t=1.5),0.0203
MERS,0.75,983,0,P*E*rare,FreqThresh(p=85),-0.0347
MERS,0.75,983,0,P*E*rare,"SWAN(w=10,k=1.5)",-0.0134
MERS,0.75,983,0,P*E*rare,KDE(p=80),-0.0413
MERS,0.75,983,0,P*E,Wavelet(t=1.5),-0.0386
MERS,0.75,983,0,P*E,FreqThresh(p=85),-0.0355
MERS,0.75,983,0,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.75,983,0,P*E,KDE(p=80),-0.0413
MERS,0.75,983,0,H-score,Wavelet(t=1.5),-0.0293
MERS,0.75,983,0,H-score,FreqThresh(p=85),-0.0355
MERS,0.75,983,0,H-score,KDE(p=80),0.0734
MERS,0.75,983,0,E_only,Wavelet(t=1.5),-0.0358
MERS,0.75,983,0,E_only,FreqThresh(p=85),-0.0343
MERS,0.75,983,0,E_only,KDE(p=80),0.0275
MERS,0.75,983,1,E*rare,Wavelet(t=1.5),0.0198
MERS,0.75,983,1,E*rare,FreqThresh(p=85),-0.0091
MERS,0.75,983,1,E*rare,"SWAN(w=10,k=1.5)",0.0248
MERS,0.75,983,1,E*rare,KDE(p=80),-0.0413
MERS,0.75,983,1,P*E*rare,Wavelet(t=1.5),0.0134
MERS,0.75,983,1,P*E*rare,FreqThresh(p=85),-0.0357
MERS,0.75,983,1,P*E*rare,"SWAN(w=10,k=1.5)",-0.0088
MERS,0.75,983,1,P*E*rare,KDE(p=80),-0.0413
MERS,0.75,983,1,P*E,Wavelet(t=1.5),-0.0376
MERS,0.75,983,1,P*E,FreqThresh(p=85),-0.0362
MERS,0.75,983,1,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.75,983,1,P*E,KDE(p=80),-0.0413
MERS,0.75,983,1,H-score,Wavelet(t=1.5),-0.0306
MERS,0.75,983,1,H-score,FreqThresh(p=85),-0.0362
MERS,0.75,983,1,H-score,KDE(p=80),0.0734
MERS,0.75,983,1,E_only,Wavelet(t=1.5),-0.0343
MERS,0.75,983,1,E_only,FreqThresh(p=85),-0.0337
MERS,0.75,983,1,E_only,KDE(p=80),0.0734
MERS,0.75,983,2,E*rare,Wavelet(t=1.5),0.0256
MERS,0.75,983,2,E*rare,FreqThresh(p=85),-0.0328
MERS,0.75,983,2,E*rare,"SWAN(w=10,k=1.5)",-0.0181
MERS,0.75,983,2,E*rare,KDE(p=80),-0.0413
MERS,0.75,983,2,P*E*rare,Wavelet(t=1.5),-0.0083
MERS,0.75,983,2,P*E*rare,FreqThresh(p=85),-0.035
MERS,0.75,983,2,P*E*rare,"SWAN(w=10,k=1.5)",-0.0151
MERS,0.75,983,2,P*E*rare,KDE(p=80),-0.0413
MERS,0.75,983,2,P*E,Wavelet(t=1.5),-0.0384
MERS,0.75,983,2,P*E,FreqThresh(p=85),-0.0358
MERS,0.75,983,2,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.75,983,2,P*E,KDE(p=80),-0.0413
MERS,0.75,983,2,H-score,Wavelet(t=1.5),-0.0307
MERS,0.75,983,2,H-score,FreqThresh(p=85),-0.0358
MERS,0.75,983,2,H-score,KDE(p=80),0.0734
MERS,0.75,983,2,E_only,Wavelet(t=1.5),-0.0346
MERS,0.75,983,2,E_only,FreqThresh(p=85),-0.0354
MERS,0.75,983,2,E_only,KDE(p=80),0.0734
MERS,0.75,983,3,E*rare,Wavelet(t=1.5),0.0219
MERS,0.75,983,3,E*rare,FreqThresh(p=85),-0.0083
MERS,0.75,983,3,E*rare,"SWAN(w=10,k=1.5)",-0.016
MERS,0.75,983,3,E*rare,KDE(p=80),-0.0413
MERS,0.75,983,3,P*E*rare,Wavelet(t=1.5),0.0128
MERS,0.75,983,3,P*E*rare,FreqThresh(p=85),-0.0353
MERS,0.75,983,3,P*E*rare,"SWAN(w=10,k=1.5)",-0.0128
MERS,0.75,983,3,P*E*rare,KDE(p=80),-0.0413
MERS,0.75,983,3,P*E,Wavelet(t=1.5),-0.0376
MERS,0.75,983,3,P*E,FreqThresh(p=85),-0.0353
MERS,0.75,983,3,P*E,"SWAN(w=10,k=1.5)",-0.0072
MERS,0.75,983,3,P*E,KDE(p=80),-0.0413
MERS,0.75,983,3,H-score,Wavelet(t=1.5),-0.0286
MERS,0.75,983,3,H-score,FreqThresh(p=85),-0.0353
MERS,0.75,983,3,H-score,KDE(p=80),0.0504
MERS,0.75,983,3,E_only,Wavelet(t=1.5),-0.0351
MERS,0.75,983,3,E_only,FreqThresh(p=85),-0.0348
MERS,0.75,983,3,E_only,KDE(p=80),0.0734
MERS,0.75,983,4,E*rare,Wavelet(t=1.5),0.0138
MERS,0.75,983,4,E*rare,FreqThresh(p=85),-0.004
MERS,0.75,983,4,E*rare,"SWAN(w=10,k=1.5)",-0.0153
MERS,0.75,983,4,E*rare,KDE(p=80),-0.0413
MERS,0.75,983,4,P*E*rare,Wavelet(t=1.5),-0.0116
MERS,0.75,983,4,P*E*rare,FreqThresh(p=85),-0.0331
MERS,0.75,983,4,P*E*rare,"SWAN(w=10,k=1.5)",-0.0097
MERS,0.75,983,4,P*E*rare,KDE(p=80),-0.0413
MERS,0.75,983,4,P*E,Wavelet(t=1.5),-0.0378
MERS,0.75,983,4,P*E,FreqThresh(p=85),-0.0356
MERS,0.75,983,4,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,0.75,983,4,P*E,KDE(p=80),-0.0413
MERS,0.75,983,4,H-score,Wavelet(t=1.5),-0.0304
MERS,0.75,983,4,H-score,FreqThresh(p=85),-0.0356
MERS,0.75,983,4,H-score,KDE(p=80),0.0734
MERS,0.75,983,4,E_only,Wavelet(t=1.5),-0.0353
MERS,0.75,983,4,E_only,FreqThresh(p=85),-0.0338
MERS,0.75,983,4,E_only,KDE(p=80),0.0734
MERS,1.0,1311,0,E*rare,Wavelet(t=1.5),0.0219
MERS,1.0,1311,0,E*rare,FreqThresh(p=85),-0.0068
MERS,1.0,1311,0,E*rare,"SWAN(w=10,k=1.5)",-0.017
MERS,1.0,1311,0,E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,0,P*E*rare,Wavelet(t=1.5),0.0136
MERS,1.0,1311,0,P*E*rare,FreqThresh(p=85),-0.0103
MERS,1.0,1311,0,P*E*rare,"SWAN(w=10,k=1.5)",-0.0138
MERS,1.0,1311,0,P*E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,0,P*E,Wavelet(t=1.5),-0.0377
MERS,1.0,1311,0,P*E,FreqThresh(p=85),-0.0357
MERS,1.0,1311,0,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,1.0,1311,0,P*E,KDE(p=80),-0.0413
MERS,1.0,1311,0,H-score,Wavelet(t=1.5),-0.0302
MERS,1.0,1311,0,H-score,FreqThresh(p=85),-0.0357
MERS,1.0,1311,0,H-score,KDE(p=80),0.0734
MERS,1.0,1311,0,E_only,Wavelet(t=1.5),-0.0349
MERS,1.0,1311,0,E_only,FreqThresh(p=85),-0.034
MERS,1.0,1311,0,E_only,KDE(p=80),0.0504
MERS,1.0,1311,1,E*rare,Wavelet(t=1.5),0.0219
MERS,1.0,1311,1,E*rare,FreqThresh(p=85),-0.0068
MERS,1.0,1311,1,E*rare,"SWAN(w=10,k=1.5)",-0.017
MERS,1.0,1311,1,E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,1,P*E*rare,Wavelet(t=1.5),0.0136
MERS,1.0,1311,1,P*E*rare,FreqThresh(p=85),-0.0103
MERS,1.0,1311,1,P*E*rare,"SWAN(w=10,k=1.5)",-0.0138
MERS,1.0,1311,1,P*E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,1,P*E,Wavelet(t=1.5),-0.0377
MERS,1.0,1311,1,P*E,FreqThresh(p=85),-0.0357
MERS,1.0,1311,1,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,1.0,1311,1,P*E,KDE(p=80),-0.0413
MERS,1.0,1311,1,H-score,Wavelet(t=1.5),-0.0302
MERS,1.0,1311,1,H-score,FreqThresh(p=85),-0.0357
MERS,1.0,1311,1,H-score,KDE(p=80),0.0734
MERS,1.0,1311,1,E_only,Wavelet(t=1.5),-0.0349
MERS,1.0,1311,1,E_only,FreqThresh(p=85),-0.034
MERS,1.0,1311,1,E_only,KDE(p=80),0.0504
MERS,1.0,1311,2,E*rare,Wavelet(t=1.5),0.0219
MERS,1.0,1311,2,E*rare,FreqThresh(p=85),-0.0068
MERS,1.0,1311,2,E*rare,"SWAN(w=10,k=1.5)",-0.017
MERS,1.0,1311,2,E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,2,P*E*rare,Wavelet(t=1.5),0.0136
MERS,1.0,1311,2,P*E*rare,FreqThresh(p=85),-0.0103
MERS,1.0,1311,2,P*E*rare,"SWAN(w=10,k=1.5)",-0.0138
MERS,1.0,1311,2,P*E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,2,P*E,Wavelet(t=1.5),-0.0377
MERS,1.0,1311,2,P*E,FreqThresh(p=85),-0.0357
MERS,1.0,1311,2,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,1.0,1311,2,P*E,KDE(p=80),-0.0413
MERS,1.0,1311,2,H-score,Wavelet(t=1.5),-0.0302
MERS,1.0,1311,2,H-score,FreqThresh(p=85),-0.0357
MERS,1.0,1311,2,H-score,KDE(p=80),0.0734
MERS,1.0,1311,2,E_only,Wavelet(t=1.5),-0.0349
MERS,1.0,1311,2,E_only,FreqThresh(p=85),-0.034
MERS,1.0,1311,2,E_only,KDE(p=80),0.0504
MERS,1.0,1311,3,E*rare,Wavelet(t=1.5),0.0219
MERS,1.0,1311,3,E*rare,FreqThresh(p=85),-0.0068
MERS,1.0,1311,3,E*rare,"SWAN(w=10,k=1.5)",-0.017
MERS,1.0,1311,3,E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,3,P*E*rare,Wavelet(t=1.5),0.0136
MERS,1.0,1311,3,P*E*rare,FreqThresh(p=85),-0.0103
MERS,1.0,1311,3,P*E*rare,"SWAN(w=10,k=1.5)",-0.0138
MERS,1.0,1311,3,P*E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,3,P*E,Wavelet(t=1.5),-0.0377
MERS,1.0,1311,3,P*E,FreqThresh(p=85),-0.0357
MERS,1.0,1311,3,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,1.0,1311,3,P*E,KDE(p=80),-0.0413
MERS,1.0,1311,3,H-score,Wavelet(t=1.5),-0.0302
MERS,1.0,1311,3,H-score,FreqThresh(p=85),-0.0357
MERS,1.0,1311,3,H-score,KDE(p=80),0.0734
MERS,1.0,1311,3,E_only,Wavelet(t=1.5),-0.0349
MERS,1.0,1311,3,E_only,FreqThresh(p=85),-0.034
MERS,1.0,1311,3,E_only,KDE(p=80),0.0504
MERS,1.0,1311,4,E*rare,Wavelet(t=1.5),0.0219
MERS,1.0,1311,4,E*rare,FreqThresh(p=85),-0.0068
MERS,1.0,1311,4,E*rare,"SWAN(w=10,k=1.5)",-0.017
MERS,1.0,1311,4,E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,4,P*E*rare,Wavelet(t=1.5),0.0136
MERS,1.0,1311,4,P*E*rare,FreqThresh(p=85),-0.0103
MERS,1.0,1311,4,P*E*rare,"SWAN(w=10,k=1.5)",-0.0138
MERS,1.0,1311,4,P*E*rare,KDE(p=80),-0.0413
MERS,1.0,1311,4,P*E,Wavelet(t=1.5),-0.0377
MERS,1.0,1311,4,P*E,FreqThresh(p=85),-0.0357
MERS,1.0,1311,4,P*E,"SWAN(w=10,k=1.5)",-0.0075
MERS,1.0,1311,4,P*E,KDE(p=80),-0.0413
MERS,1.0,1311,4,H-score,Wavelet(t=1.5),-0.0302
MERS,1.0,1311,4,H-score,FreqThresh(p=85),-0.0357
MERS,1.0,1311,4,H-score,KDE(p=80),0.0734
MERS,1.0,1311,4,E_only,Wavelet(t=1.5),-0.0349
MERS,1.0,1311,4,E_only,FreqThresh(p=85),-0.034
MERS,1.0,1311,4,E_only,KDE(p=80),0.0504
HCV,0.25,340,0,E*rare,Wavelet(t=1.5),-0.1518
HCV,0.25,340,0,E*rare,FreqThresh(p=85),-0.1228
HCV,0.25,340,0,E*rare,KDE(p=80),-0.2173
HCV,0.25,340,0,P*E*rare,Wavelet(t=1.5),-0.1401
HCV,0.25,340,0,P*E*rare,FreqThresh(p=85),-0.1675
HCV,0.25,340,0,P*E*rare,KDE(p=80),-0.2173
HCV,0.25,340,0,P*E,Wavelet(t=1.5),0.0661
HCV,0.25,340,0,P*E,FreqThresh(p=85),0.2097
HCV,0.25,340,0,P*E,KDE(p=80),-0.2173
HCV,0.25,340,0,H-score,Wavelet(t=1.5),0.2765
HCV,0.25,340,0,H-score,FreqThresh(p=85),0.2097
HCV,0.25,340,0,H-score,KDE(p=80),-0.2173
HCV,0.25,340,0,E_only,Wavelet(t=1.5),0.191
HCV,0.25,340,0,E_only,FreqThresh(p=85),0.0241
HCV,0.25,340,0,E_only,KDE(p=80),-0.2173
HCV,0.25,340,1,E*rare,Wavelet(t=1.5),-0.0668
HCV,0.25,340,1,E*rare,FreqThresh(p=85),-0.1062
HCV,0.25,340,1,E*rare,KDE(p=80),-0.2173
HCV,0.25,340,1,P*E*rare,Wavelet(t=1.5),-0.0536
HCV,0.25,340,1,P*E*rare,FreqThresh(p=85),-0.0837
HCV,0.25,340,1,P*E*rare,KDE(p=80),-0.2173
HCV,0.25,340,1,P*E,Wavelet(t=1.5),0.2102
HCV,0.25,340,1,P*E,FreqThresh(p=85),0.3119
HCV,0.25,340,1,P*E,KDE(p=80),-0.2173
HCV,0.25,340,1,H-score,Wavelet(t=1.5),0.3808
HCV,0.25,340,1,H-score,FreqThresh(p=85),0.3119
HCV,0.25,340,1,H-score,KDE(p=80),-0.2173
HCV,0.25,340,1,E_only,Wavelet(t=1.5),0.2185
HCV,0.25,340,1,E_only,FreqThresh(p=85),0.1841
HCV,0.25,340,1,E_only,KDE(p=80),-0.2173
HCV,0.25,340,2,E*rare,Wavelet(t=1.5),-0.1762
HCV,0.25,340,2,E*rare,FreqThresh(p=85),-0.1519
HCV,0.25,340,2,E*rare,KDE(p=80),-0.2173
HCV,0.25,340,2,P*E*rare,Wavelet(t=1.5),0.0478
HCV,0.25,340,2,P*E*rare,FreqThresh(p=85),-0.0379
HCV,0.25,340,2,P*E*rare,KDE(p=80),-0.2173
HCV,0.25,340,2,P*E,Wavelet(t=1.5),0.1414
HCV,0.25,340,2,P*E,FreqThresh(p=85),0.2347
HCV,0.25,340,2,P*E,KDE(p=80),-0.2173
HCV,0.25,340,2,H-score,Wavelet(t=1.5),0.4145
HCV,0.25,340,2,H-score,FreqThresh(p=85),0.2347
HCV,0.25,340,2,H-score,KDE(p=80),-0.2153
HCV,0.25,340,2,E_only,Wavelet(t=1.5),0.2259
HCV,0.25,340,2,E_only,FreqThresh(p=85),0.199
HCV,0.25,340,2,E_only,KDE(p=80),-0.2173
HCV,0.25,340,3,E*rare,Wavelet(t=1.5),-0.1427
HCV,0.25,340,3,E*rare,FreqThresh(p=85),-0.0504
HCV,0.25,340,3,E*rare,KDE(p=80),-0.2173
HCV,0.25,340,3,P*E*rare,Wavelet(t=1.5),-0.1176
HCV,0.25,340,3,P*E*rare,FreqThresh(p=85),-0.0442
HCV,0.25,340,3,P*E*rare,KDE(p=80),-0.2173
HCV,0.25,340,3,P*E,Wavelet(t=1.5),0.1194
HCV,0.25,340,3,P*E,FreqThresh(p=85),0.2682
HCV,0.25,340,3,P*E,KDE(p=80),-0.2133
HCV,0.25,340,3,H-score,Wavelet(t=1.5),0.3322
HCV,0.25,340,3,H-score,FreqThresh(p=85),0.2682
HCV,0.25,340,3,H-score,KDE(p=80),-0.2173
HCV,0.25,340,3,E_only,Wavelet(t=1.5),0.2347
HCV,0.25,340,3,E_only,FreqThresh(p=85),0.1195
HCV,0.25,340,3,E_only,KDE(p=80),-0.2173
HCV,0.25,340,4,E*rare,Wavelet(t=1.5),-0.193
HCV,0.25,340,4,E*rare,FreqThresh(p=85),-0.0259
HCV,0.25,340,4,E*rare,KDE(p=80),-0.2173
HCV,0.25,340,4,P*E*rare,Wavelet(t=1.5),0.0428
HCV,0.25,340,4,P*E*rare,FreqThresh(p=85),-0.1202
HCV,0.25,340,4,P*E*rare,KDE(p=80),-0.2173
HCV,0.25,340,4,P*E,Wavelet(t=1.5),0.146
HCV,0.25,340,4,P*E,FreqThresh(p=85),0.2513
HCV,0.25,340,4,P*E,KDE(p=80),-0.2133
HCV,0.25,340,4,H-score,Wavelet(t=1.5),0.2592
HCV,0.25,340,4,H-score,FreqThresh(p=85),0.2513
HCV,0.25,340,4,H-score,KDE(p=80),-0.2173
HCV,0.25,340,4,E_only,Wavelet(t=1.5),0.1152
HCV,0.25,340,4,E_only,FreqThresh(p=85),0.178
