pathogen,scoring,detector,family,mcc,precision,recall,f1,n_detected
MERS,freq,"SWAN(w=50,k=1.5)",SWAN,-0.019891,0.0,0.0,0.0,73
MERS,freq,"SWAN(w=50,k=2.0)",SWAN,-0.010705,0.0,0.0,0.0,22
MERS,freq,MutClust-Orig(g=10),MutClust-Orig,-0.010705,0.0,0.0,0.0,22
MERS,entropy,Wavelet(t=1.0),Wavelet,-0.027514,0.0,0.0,0.0,133
MERS,entropy,Wavelet(t=1.5),Wavelet,-0.022501,0.0,0.0,0.0,92
MERS,entropy,Wavelet(t=2.0),Wavelet,-0.017784,0.0,0.0,0.0,59
MERS,entropy,KDE(p=75),KDE,0.142822,0.027027,1.0,0.052632,333
MERS,entropy,KDE(p=80),KDE,0.165082,0.033835,1.0,0.065455,266
MERS,entropy,KDE(p=85),KDE,0.196198,0.045,1.0,0.086124,200
MERS,entropy,SlidingTest(p=0.01),SlidingTest,-0.011882,0.0,0.0,0.0,27
MERS,entropy,SlidingTest(p=0.05),SlidingTest,-0.019601,0.0,0.0,0.0,71
MERS,entropy,GradPeak(p=0.2),GradPeak,-0.002264,0.0,0.0,0.0,1
MERS,entropy,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
MERS,entropy,LocalContrast(z=1.0),LocalContrast,0.014598,0.011236,0.111111,0.020408,89
MERS,entropy,LocalContrast(z=1.5),LocalContrast,-0.017466,0.0,0.0,0.0,57
MERS,entropy,LocalContrast(z=2.0),LocalContrast,-0.015268,0.0,0.0,0.0,44
MERS,entropy,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.010455,0.0,0.0,0.0,21
MERS,entropy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.009392,0.0,0.0,0.0,17
MERS,entropy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.008201,0.0,0.0,0.0,13
MERS,entropy,AdaptiveKnee,AdaptiveKnee,0.023828,0.015385,0.111111,0.027027,65
MERS,entropy,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.027579,0.008097,0.888889,0.016048,988
MERS,entropy,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.031385,0.007745,1.0,0.015371,1162
MERS,entropy,Spectral(z=1.5),Spectral,-0.018097,0.0,0.0,0.0,61
MERS,entropy,Spectral(z=2.0),Spectral,-0.014156,0.0,0.0,0.0,38
MERS,entropy,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,entropy,Bayes(prior=0.15),Bayes,-0.005557,0.0,0.0,0.0,6
MERS,entropy,AdaptWin(s=90),AdaptWin,0.02321,0.007805,0.888889,0.015474,1025
MERS,entropy,AdaptWin(s=85),AdaptWin,-0.000957,0.00674,0.888889,0.013378,1187
MERS,entropy,FreqThresh(p=80),FreqThresh,0.004424,0.007491,0.222222,0.014493,267
MERS,entropy,FreqThresh(p=85),FreqThresh,0.01496,0.009615,0.222222,0.018433,208
MERS,entropy,FreqThresh(p=90),FreqThresh,0.003275,0.007576,0.111111,0.014184,132
MERS,entropy,FreqThresh(p=95),FreqThresh,0.02337,0.015152,0.111111,0.026667,66
MERS,entropy,"SWAN(w=10,k=1.0)",SWAN,-0.000436,0.006667,0.111111,0.012579,150
MERS,entropy,"SWAN(w=10,k=1.5)",SWAN,-0.026585,0.0,0.0,0.0,125
MERS,entropy,"SWAN(w=10,k=2.0)",SWAN,-0.020178,0.0,0.0,0.0,75
MERS,entropy,"SWAN(w=20,k=1.0)",SWAN,-0.009683,0.004902,0.111111,0.00939,204
MERS,entropy,"SWAN(w=20,k=1.5)",SWAN,-0.02429,0.0,0.0,0.0,106
MERS,entropy,"SWAN(w=20,k=2.0)",SWAN,-0.017625,0.0,0.0,0.0,58
MERS,entropy,"SWAN(w=50,k=1.0)",SWAN,-0.034213,0.0,0.0,0.0,195
MERS,entropy,"SWAN(w=50,k=1.5)",SWAN,-0.030088,0.0,0.0,0.0,156
MERS,entropy,"SWAN(w=50,k=2.0)",SWAN,-0.01665,0.0,0.0,0.0,52
MERS,entropy,MutClust-Orig(g=10),MutClust-Orig,0.009668,0.00686,1.0,0.013626,1312
MERS,rare_freq,Wavelet(t=1.0),Wavelet,-0.031063,0.0,0.0,0.0,165
MERS,rare_freq,Wavelet(t=1.5),Wavelet,-0.022104,0.0,0.0,0.0,89
MERS,rare_freq,Wavelet(t=2.0),Wavelet,-0.017625,0.0,0.0,0.0,58
MERS,rare_freq,KDE(p=75),KDE,0.142822,0.027027,1.0,0.052632,333
MERS,rare_freq,KDE(p=80),KDE,0.07337,0.018797,0.555556,0.036364,266
MERS,rare_freq,KDE(p=85),KDE,-0.034725,0.0,0.0,0.0,200
MERS,rare_freq,SlidingTest(p=0.01),SlidingTest,0.010397,0.009709,0.111111,0.017857,103
MERS,rare_freq,SlidingTest(p=0.05),SlidingTest,0.069176,0.020408,0.444444,0.039024,196
MERS,rare_freq,GradPeak(p=0.2),GradPeak,0.0,0.0,0.0,0.0,0
MERS,rare_freq,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
MERS,rare_freq,LocalContrast(z=1.0),LocalContrast,-0.00024,0.006711,0.111111,0.012658,149
MERS,rare_freq,LocalContrast(z=1.5),LocalContrast,0.007741,0.00885,0.111111,0.016393,113
MERS,rare_freq,LocalContrast(z=2.0),LocalContrast,0.017329,0.012346,0.111111,0.022222,81
MERS,rare_freq,"CUSUM(d=0.3,h=3.0)",CUSUM,0.02337,0.015152,0.111111,0.026667,66
MERS,rare_freq,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.01095,0.0,0.0,0.0,23
MERS,rare_freq,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.009668,0.0,0.0,0.0,18
MERS,rare_freq,AdaptiveKnee,AdaptiveKnee,0.048364,0.016854,0.333333,0.032086,178
MERS,rare_freq,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.018689,0.007839,0.777778,0.015521,893
MERS,rare_freq,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.031453,0.008386,0.888889,0.016615,954
MERS,rare_freq,Spectral(z=1.5),Spectral,0.009038,0.009259,0.111111,0.017094,108
MERS,rare_freq,Spectral(z=2.0),Spectral,0.01662,0.012048,0.111111,0.021739,83
MERS,rare_freq,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,rare_freq,Bayes(prior=0.15),Bayes,0.01559,0.011628,0.111111,0.021053,86
MERS,rare_freq,AdaptWin(s=90),AdaptWin,0.032065,0.014493,0.222222,0.027211,138
MERS,rare_freq,AdaptWin(s=85),AdaptWin,0.050527,0.011146,0.777778,0.021978,628
MERS,rare_freq,FreqThresh(p=80),FreqThresh,0.032814,0.0125,0.333333,0.024096,240
MERS,rare_freq,FreqThresh(p=85),FreqThresh,0.050493,0.017544,0.333333,0.033333,171
MERS,rare_freq,FreqThresh(p=90),FreqThresh,0.040633,0.017699,0.222222,0.032787,113
MERS,rare_freq,FreqThresh(p=95),FreqThresh,0.026759,0.016949,0.111111,0.029412,59
MERS,rare_freq,"SWAN(w=10,k=1.0)",SWAN,0.049569,0.017241,0.333333,0.032787,174
MERS,rare_freq,"SWAN(w=10,k=1.5)",SWAN,0.060947,0.021277,0.333333,0.04,141
MERS,rare_freq,"SWAN(w=10,k=2.0)",SWAN,0.040249,0.017544,0.222222,0.03252,114
MERS,rare_freq,"SWAN(w=20,k=1.0)",SWAN,0.047481,0.016575,0.333333,0.031579,181
MERS,rare_freq,"SWAN(w=20,k=1.5)",SWAN,0.051755,0.017964,0.333333,0.034091,167
MERS,rare_freq,"SWAN(w=20,k=2.0)",SWAN,0.034927,0.015504,0.222222,0.028986,129
MERS,rare_freq,"SWAN(w=50,k=1.0)",SWAN,0.037776,0.013761,0.333333,0.026432,218
MERS,rare_freq,"SWAN(w=50,k=1.5)",SWAN,0.044381,0.015625,0.333333,0.029851,192
MERS,rare_freq,"SWAN(w=50,k=2.0)",SWAN,0.051755,0.017964,0.333333,0.034091,167
MERS,rare_freq,MutClust-Orig(g=10),MutClust-Orig,0.0,0.0,0.0,0.0,0
MERS,homoplasy,Wavelet(t=1.0),Wavelet,-0.026349,0.0,0.0,0.0,123
MERS,homoplasy,Wavelet(t=1.5),Wavelet,-0.021971,0.0,0.0,0.0,88
MERS,homoplasy,Wavelet(t=2.0),Wavelet,-0.020462,0.0,0.0,0.0,77
MERS,homoplasy,KDE(p=75),KDE,0.142822,0.027027,1.0,0.052632,333
MERS,homoplasy,KDE(p=80),KDE,0.142154,0.030075,0.888889,0.058182,266
MERS,homoplasy,KDE(p=85),KDE,0.093565,0.025,0.555556,0.047847,200
MERS,homoplasy,SlidingTest(p=0.01),SlidingTest,0.069221,0.015707,0.666667,0.030691,382
MERS,homoplasy,SlidingTest(p=0.05),SlidingTest,0.097338,0.018059,0.888889,0.035398,443
MERS,homoplasy,GradPeak(p=0.2),GradPeak,-0.007876,0.0,0.0,0.0,12
MERS,homoplasy,GradPeak(p=0.5),GradPeak,0.0,0.0,0.0,0.0,0
MERS,homoplasy,LocalContrast(z=1.0),LocalContrast,-0.009683,0.004902,0.111111,0.00939,204
MERS,homoplasy,LocalContrast(z=1.5),LocalContrast,-0.024415,0.0,0.0,0.0,107
MERS,homoplasy,LocalContrast(z=2.0),LocalContrast,-0.015623,0.0,0.0,0.0,46
MERS,homoplasy,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.021295,0.0,0.0,0.0,83
MERS,homoplasy,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.015798,0.0,0.0,0.0,47
MERS,homoplasy,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.013767,0.0,0.0,0.0,36
MERS,homoplasy,AdaptiveKnee,AdaptiveKnee,0.015798,0.007015,1.0,0.013932,1283
MERS,homoplasy,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.025535,0.004622,0.333333,0.009119,649
MERS,homoplasy,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.022255,0.005519,0.555556,0.010929,906
MERS,homoplasy,Spectral(z=1.5),Spectral,-0.023151,0.0,0.0,0.0,97
MERS,homoplasy,Spectral(z=2.0),Spectral,-0.018252,0.0,0.0,0.0,62
MERS,homoplasy,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,homoplasy,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
MERS,homoplasy,AdaptWin(s=90),AdaptWin,0.019601,0.007149,1.0,0.014196,1259
MERS,homoplasy,AdaptWin(s=85),AdaptWin,0.008201,0.006834,1.0,0.013575,1317
MERS,homoplasy,FreqThresh(p=80),FreqThresh,0.022334,0.010204,0.333333,0.019802,294
MERS,homoplasy,FreqThresh(p=85),FreqThresh,0.006898,0.007937,0.222222,0.015326,252
MERS,homoplasy,FreqThresh(p=90),FreqThresh,-0.028198,0.0,0.0,0.0,139
MERS,homoplasy,FreqThresh(p=95),FreqThresh,-0.019455,0.0,0.0,0.0,70
MERS,homoplasy,"SWAN(w=10,k=1.0)",SWAN,0.034763,0.010616,0.555556,0.020833,471
MERS,homoplasy,"SWAN(w=10,k=1.5)",SWAN,0.038961,0.011287,0.555556,0.022124,443
MERS,homoplasy,"SWAN(w=10,k=2.0)",SWAN,0.04453,0.012255,0.555556,0.023981,408
MERS,homoplasy,"SWAN(w=20,k=1.0)",SWAN,0.031171,0.010081,0.555556,0.019802,496
MERS,homoplasy,"SWAN(w=20,k=1.5)",SWAN,0.036091,0.010823,0.555556,0.021231,462
MERS,homoplasy,"SWAN(w=20,k=2.0)",SWAN,0.042576,0.011905,0.555556,0.02331,420
MERS,homoplasy,"SWAN(w=50,k=1.0)",SWAN,0.049839,0.012048,0.666667,0.023669,498
MERS,homoplasy,"SWAN(w=50,k=1.5)",SWAN,0.049988,0.012072,0.666667,0.023715,497
MERS,homoplasy,"SWAN(w=50,k=2.0)",SWAN,0.050584,0.01217,0.666667,0.023904,493
MERS,homoplasy,MutClust-Orig(g=10),MutClust-Orig,0.002264,0.006772,1.0,0.013453,1329
MERS,esm2_llr,Wavelet(t=1.0),Wavelet,-0.011918,0.004566,0.111111,0.008772,219
MERS,esm2_llr,Wavelet(t=1.5),Wavelet,-0.026935,0.0,0.0,0.0,128
MERS,esm2_llr,Wavelet(t=2.0),Wavelet,-0.016482,0.0,0.0,0.0,51
MERS,esm2_llr,KDE(p=75),KDE,0.142822,0.027027,1.0,0.052632,333
MERS,esm2_llr,KDE(p=80),KDE,0.07337,0.018797,0.555556,0.036364,266
MERS,esm2_llr,KDE(p=85),KDE,-0.009067,0.005,0.111111,0.009569,200
MERS,esm2_llr,SlidingTest(p=0.01),SlidingTest,-0.013767,0.0,0.0,0.0,36
MERS,esm2_llr,SlidingTest(p=0.05),SlidingTest,0.137007,0.043103,0.555556,0.08,116
MERS,esm2_llr,GradPeak(p=0.2),GradPeak,0.020783,0.013889,0.111111,0.024691,72
MERS,esm2_llr,GradPeak(p=0.5),GradPeak,-0.009668,0.0,0.0,0.0,18
MERS,esm2_llr,LocalContrast(z=1.0),LocalContrast,0.046902,0.016393,0.333333,0.03125,183
MERS,esm2_llr,LocalContrast(z=1.5),LocalContrast,0.074573,0.027027,0.333333,0.05,111
MERS,esm2_llr,LocalContrast(z=2.0),LocalContrast,0.021617,0.014286,0.111111,0.025316,70
MERS,esm2_llr,"CUSUM(d=0.3,h=3.0)",CUSUM,0.050474,0.034483,0.111111,0.052632,29
MERS,esm2_llr,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.007538,0.0,0.0,0.0,11
MERS,esm2_llr,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.006421,0.0,0.0,0.0,8
MERS,esm2_llr,AdaptiveKnee,AdaptiveKnee,0.092449,0.036145,0.333333,0.065217,83
MERS,esm2_llr,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.075401,0.0,0.0,0.0,605
MERS,esm2_llr,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.075744,0.003728,0.444444,0.007394,1073
MERS,esm2_llr,Spectral(z=1.5),Spectral,0.056859,0.025316,0.222222,0.045455,79
MERS,esm2_llr,Spectral(z=2.0),Spectral,0.028919,0.018182,0.111111,0.03125,55
MERS,esm2_llr,Bayes(prior=0.1),Bayes,-0.002264,0.0,0.0,0.0,1
MERS,esm2_llr,Bayes(prior=0.15),Bayes,0.05315,0.037037,0.111111,0.055556,27
MERS,esm2_llr,AdaptWin(s=90),AdaptWin,0.056158,0.016529,0.444444,0.031873,242
MERS,esm2_llr,AdaptWin(s=85),AdaptWin,0.052471,0.011419,0.777778,0.022508,613
MERS,esm2_llr,FreqThresh(p=80),FreqThresh,0.027514,0.011278,0.333333,0.021818,266
MERS,esm2_llr,FreqThresh(p=85),FreqThresh,0.042249,0.015,0.333333,0.028708,200
MERS,esm2_llr,FreqThresh(p=90),FreqThresh,0.064199,0.022556,0.333333,0.042254,133
MERS,esm2_llr,FreqThresh(p=95),FreqThresh,0.064852,0.029851,0.222222,0.052632,67
MERS,esm2_llr,"SWAN(w=10,k=1.0)",SWAN,0.039738,0.012579,0.444444,0.024465,318
MERS,esm2_llr,"SWAN(w=10,k=1.5)",SWAN,0.070806,0.020942,0.444444,0.04,191
MERS,esm2_llr,"SWAN(w=10,k=2.0)",SWAN,0.090175,0.034884,0.333333,0.063158,86
MERS,esm2_llr,"SWAN(w=20,k=1.0)",SWAN,0.054618,0.014245,0.555556,0.027778,351
MERS,esm2_llr,"SWAN(w=20,k=1.5)",SWAN,0.078501,0.020243,0.555556,0.039062,247
MERS,esm2_llr,"SWAN(w=20,k=2.0)",SWAN,0.04558,0.019802,0.222222,0.036364,101
MERS,esm2_llr,"SWAN(w=50,k=1.0)",SWAN,0.048952,0.013089,0.555556,0.025575,382
MERS,esm2_llr,"SWAN(w=50,k=1.5)",SWAN,0.059159,0.015244,0.555556,0.029674,328
MERS,esm2_llr,"SWAN(w=50,k=2.0)",SWAN,0.076014,0.019531,0.555556,0.037736,256
MERS,esm2_llr,MutClust-Orig(g=10),MutClust-Orig,0.0,0.006767,1.0,0.013443,1330
MERS,plddt_inv,Wavelet(t=1.0),Wavelet,-0.030306,0.0,0.0,0.0,158
MERS,plddt_inv,Wavelet(t=1.5),Wavelet,-0.023408,0.0,0.0,0.0,99
MERS,plddt_inv,Wavelet(t=2.0),Wavelet,-0.019747,0.0,0.0,0.0,72
MERS,plddt_inv,KDE(p=75),KDE,0.142822,0.027027,1.0,0.052632,333
MERS,plddt_inv,KDE(p=80),KDE,0.165082,0.033835,1.0,0.065455,266
MERS,plddt_inv,KDE(p=85),KDE,0.196198,0.045,1.0,0.086124,200
MERS,plddt_inv,SlidingTest(p=0.01),SlidingTest,0.120866,0.021277,1.0,0.041667,423
MERS,plddt_inv,SlidingTest(p=0.05),SlidingTest,0.083414,0.013678,1.0,0.026987,658
MERS,plddt_inv,GradPeak(p=0.2),GradPeak,-0.026585,0.0,0.0,0.0,125
MERS,plddt_inv,GradPeak(p=0.5),GradPeak,-0.021567,0.0,0.0,0.0,85
MERS,plddt_inv,LocalContrast(z=1.0),LocalContrast,-0.004131,0.005882,0.111111,0.011173,170
MERS,plddt_inv,LocalContrast(z=1.5),LocalContrast,-0.01665,0.0,0.0,0.0,52
MERS,plddt_inv,LocalContrast(z=2.0),LocalContrast,-0.006421,0.0,0.0,0.0,8
MERS,plddt_inv,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.017466,0.0,0.0,0.0,57
MERS,plddt_inv,"CUSUM(d=0.5,h=4.0)",CUSUM,0.089115,0.083333,0.111111,0.095238,12
MERS,plddt_inv,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.007184,0.0,0.0,0.0,10
MERS,plddt_inv,AdaptiveKnee,AdaptiveKnee,0.031811,0.007772,1.0,0.015424,1158
MERS,plddt_inv,ScoreDBSCAN(ep=8),ScoreDBSCAN,0.050576,0.010243,0.888889,0.020253,781
MERS,plddt_inv,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.050668,0.009317,1.0,0.018462,966
MERS,plddt_inv,Spectral(z=1.5),Spectral,-0.024166,0.0,0.0,0.0,105
MERS,plddt_inv,Spectral(z=2.0),Spectral,-0.017466,0.0,0.0,0.0,57
MERS,plddt_inv,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,plddt_inv,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
MERS,plddt_inv,AdaptWin(s=90),AdaptWin,0.017305,0.007064,1.0,0.01403,1274
MERS,plddt_inv,AdaptWin(s=85),AdaptWin,0.014346,0.006971,1.0,0.013846,1291
MERS,plddt_inv,FreqThresh(p=80),FreqThresh,0.08181,0.018634,0.666667,0.036254,322
MERS,plddt_inv,FreqThresh(p=85),FreqThresh,0.08181,0.018634,0.666667,0.036254,322
MERS,plddt_inv,FreqThresh(p=90),FreqThresh,0.122225,0.031088,0.666667,0.059406,193
MERS,plddt_inv,FreqThresh(p=95),FreqThresh,0.013023,0.010638,0.111111,0.019417,94
MERS,plddt_inv,"SWAN(w=10,k=1.0)",SWAN,0.062229,0.010613,1.0,0.021004,848
MERS,plddt_inv,"SWAN(w=10,k=1.5)",SWAN,0.081923,0.013433,1.0,0.02651,670
MERS,plddt_inv,"SWAN(w=10,k=2.0)",SWAN,0.118396,0.02069,1.0,0.040541,435
MERS,plddt_inv,"SWAN(w=20,k=1.0)",SWAN,0.059422,0.010274,1.0,0.020339,876
MERS,plddt_inv,"SWAN(w=20,k=1.5)",SWAN,0.062838,0.010689,1.0,0.021152,842
MERS,plddt_inv,"SWAN(w=20,k=2.0)",SWAN,0.078187,0.012839,1.0,0.025352,701
MERS,plddt_inv,"SWAN(w=50,k=1.0)",SWAN,0.056956,0.009989,1.0,0.01978,901
MERS,plddt_inv,"SWAN(w=50,k=1.5)",SWAN,0.057054,0.01,1.0,0.019802,900
MERS,plddt_inv,"SWAN(w=50,k=2.0)",SWAN,0.057446,0.010045,1.0,0.01989,896
MERS,plddt_inv,MutClust-Orig(g=10),MutClust-Orig,0.003203,0.006777,1.0,0.013463,1328
MERS,sasa,Wavelet(t=1.0),Wavelet,-0.035539,0.0,0.0,0.0,208
MERS,sasa,Wavelet(t=1.5),Wavelet,-0.026702,0.0,0.0,0.0,126
MERS,sasa,Wavelet(t=2.0),Wavelet,-0.022104,0.0,0.0,0.0,89
MERS,sasa,KDE(p=75),KDE,-0.047703,0.0,0.0,0.0,333
MERS,sasa,KDE(p=80),KDE,-0.041271,0.0,0.0,0.0,266
MERS,sasa,KDE(p=85),KDE,-0.034725,0.0,0.0,0.0,200
MERS,sasa,SlidingTest(p=0.01),SlidingTest,0.012242,0.009009,0.222222,0.017316,222
MERS,sasa,SlidingTest(p=0.05),SlidingTest,0.025235,0.010791,0.333333,0.020906,278
MERS,sasa,GradPeak(p=0.2),GradPeak,0.041804,0.027027,0.111111,0.043478,37
MERS,sasa,GradPeak(p=0.5),GradPeak,0.089115,0.083333,0.111111,0.095238,12
MERS,sasa,LocalContrast(z=1.0),LocalContrast,0.064864,0.019048,0.444444,0.03653,210
MERS,sasa,LocalContrast(z=1.5),LocalContrast,0.041021,0.017857,0.222222,0.033058,112
MERS,sasa,LocalContrast(z=2.0),LocalContrast,-0.018406,0.0,0.0,0.0,63
MERS,sasa,"CUSUM(d=0.3,h=3.0)",CUSUM,0.056859,0.025316,0.222222,0.045455,79
MERS,sasa,"CUSUM(d=0.5,h=4.0)",CUSUM,0.034567,0.021739,0.111111,0.036364,46
MERS,sasa,"CUSUM(d=0.5,h=5.0)",CUSUM,0.042747,0.027778,0.111111,0.044444,36
MERS,sasa,AdaptiveKnee,AdaptiveKnee,0.039115,0.011312,0.555556,0.022173,442
MERS,sasa,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.025515,0.0,0.0,0.0,116
MERS,sasa,ScoreDBSCAN(ep=15),ScoreDBSCAN,-0.02873,0.002841,0.111111,0.00554,352
MERS,sasa,Spectral(z=1.5),Spectral,0.000957,0.006993,0.111111,0.013158,143
MERS,sasa,Spectral(z=2.0),Spectral,-0.020602,0.0,0.0,0.0,78
MERS,sasa,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,sasa,Bayes(prior=0.15),Bayes,0.01662,0.012048,0.111111,0.021739,83
MERS,sasa,AdaptWin(s=90),AdaptWin,0.019381,0.010695,0.222222,0.020408,187
MERS,sasa,AdaptWin(s=85),AdaptWin,0.029691,0.011765,0.333333,0.022727,255
MERS,sasa,FreqThresh(p=80),FreqThresh,0.044655,0.015707,0.333333,0.03,191
MERS,sasa,FreqThresh(p=85),FreqThresh,0.030564,0.013986,0.222222,0.026316,143
MERS,sasa,FreqThresh(p=90),FreqThresh,0.012718,0.010526,0.111111,0.019231,95
MERS,sasa,FreqThresh(p=95),FreqThresh,-0.015972,0.0,0.0,0.0,48
MERS,sasa,"SWAN(w=10,k=1.0)",SWAN,0.064945,0.016611,0.555556,0.032258,301
MERS,sasa,"SWAN(w=10,k=1.5)",SWAN,0.002524,0.007168,0.222222,0.013889,279
MERS,sasa,"SWAN(w=10,k=2.0)",SWAN,0.00315,0.007273,0.222222,0.014085,275
MERS,sasa,"SWAN(w=20,k=1.0)",SWAN,-0.000512,0.006689,0.222222,0.012987,299
MERS,sasa,"SWAN(w=20,k=1.5)",SWAN,0.00315,0.007273,0.222222,0.014085,275
MERS,sasa,"SWAN(w=20,k=2.0)",SWAN,0.007237,0.008,0.222222,0.015444,250
MERS,sasa,"SWAN(w=50,k=1.0)",SWAN,-0.041852,0.0,0.0,0.0,272
MERS,sasa,"SWAN(w=50,k=1.5)",SWAN,-0.038928,0.0,0.0,0.0,242
MERS,sasa,"SWAN(w=50,k=2.0)",SWAN,-0.037842,0.0,0.0,0.0,231
MERS,sasa,MutClust-Orig(g=10),MutClust-Orig,0.002562,0.00692,0.666667,0.013699,867
MERS,grantham,Wavelet(t=1.0),Wavelet,-0.028985,0.0,0.0,0.0,146
MERS,grantham,Wavelet(t=1.5),Wavelet,-0.023022,0.0,0.0,0.0,96
MERS,grantham,Wavelet(t=2.0),Wavelet,-0.021295,0.0,0.0,0.0,83
MERS,grantham,KDE(p=75),KDE,-0.047703,0.0,0.0,0.0,333
MERS,grantham,KDE(p=80),KDE,-0.041271,0.0,0.0,0.0,266
MERS,grantham,KDE(p=85),KDE,-0.034725,0.0,0.0,0.0,200
MERS,grantham,SlidingTest(p=0.01),SlidingTest,-0.015798,0.0,0.0,0.0,47
MERS,grantham,SlidingTest(p=0.05),SlidingTest,-0.026231,0.0,0.0,0.0,122
MERS,grantham,GradPeak(p=0.2),GradPeak,0.018071,0.009404,0.333333,0.018293,319
MERS,grantham,GradPeak(p=0.5),GradPeak,0.019741,0.009709,0.333333,0.018868,309
MERS,grantham,LocalContrast(z=1.0),LocalContrast,0.035459,0.013158,0.333333,0.025316,228
MERS,grantham,LocalContrast(z=1.5),LocalContrast,0.046024,0.02,0.222222,0.036697,100
MERS,grantham,LocalContrast(z=2.0),LocalContrast,-0.012323,0.0,0.0,0.0,29
MERS,grantham,"CUSUM(d=0.3,h=3.0)",CUSUM,-0.013963,0.0,0.0,0.0,37
MERS,grantham,"CUSUM(d=0.5,h=4.0)",CUSUM,-0.005557,0.0,0.0,0.0,6
MERS,grantham,"CUSUM(d=0.5,h=5.0)",CUSUM,-0.00507,0.0,0.0,0.0,5
MERS,grantham,AdaptiveKnee,AdaptiveKnee,0.009038,0.009259,0.111111,0.017094,108
MERS,grantham,ScoreDBSCAN(ep=8),ScoreDBSCAN,-0.016482,0.0,0.0,0.0,51
MERS,grantham,ScoreDBSCAN(ep=15),ScoreDBSCAN,0.001769,0.006977,0.333333,0.013667,430
MERS,grantham,Spectral(z=1.5),Spectral,-0.02503,0.0,0.0,0.0,112
MERS,grantham,Spectral(z=2.0),Spectral,-0.015798,0.0,0.0,0.0,47
MERS,grantham,Bayes(prior=0.1),Bayes,0.0,0.0,0.0,0.0,0
MERS,grantham,Bayes(prior=0.15),Bayes,0.0,0.0,0.0,0.0,0
MERS,grantham,AdaptWin(s=90),AdaptWin,-0.044579,0.00202,0.111111,0.003968,495
MERS,grantham,AdaptWin(s=85),AdaptWin,0.01735,0.007743,0.777778,0.015334,904
MERS,grantham,FreqThresh(p=80),FreqThresh,0.027903,0.011364,0.333333,0.021978,264
MERS,grantham,FreqThresh(p=85),FreqThresh,-0.008756,0.005051,0.111111,0.009662,198
MERS,grantham,FreqThresh(p=90),FreqThresh,0.003275,0.007576,0.111111,0.014184,132
MERS,grantham,FreqThresh(p=95),FreqThresh,0.022479,0.014706,0.111111,0.025974,68
MERS,grantham,"SWAN(w=10,k=1.0)",SWAN,-0.053167,0.0,0.0,0.0,390
MERS,grantham,"SWAN(w=10,k=1.5)",SWAN,-0.041271,0.0,0.0,0.0,266
MERS,grantham,"SWAN(w=10,k=2.0)",SWAN,-0.029539,0.0,0.0,0.0,151
MERS,grantham,"SWAN(w=20,k=1.0)",SWAN,-0.050764,0.0,0.0,0.0,365
MERS,grantham,"SWAN(w=20,k=1.5)",SWAN,-0.041464,0.0,0.0,0.0,268
MERS,grantham,"SWAN(w=20,k=2.0)",SWAN,-0.033904,0.0,0.0,0.0,192
MERS,grantham,"SWAN(w=50,k=1.0)",SWAN,-0.054811,0.0,0.0,0.0,407
MERS,grantham,"SWAN(w=50,k=1.5)",SWAN,-0.045982,0.0,0.0,0.0,315
MERS,grantham,"SWAN(w=50,k=2.0)",SWAN,-0.034623,0.0,0.0,0.0,199
MERS,grantham,MutClust-Orig(g=10),MutClust-Orig,0.008513,0.006839,1.0,0.013585,1316
MERS,dnds_proxy,Wavelet(t=1.0),Wavelet,-0.027399,0.0,0.0,0.0,132
MERS,dnds_proxy,Wavelet(t=1.5),Wavelet,-0.021295,0.0,0.0,0.0,83
